age,workclass,education,education-num,marital-status,occupation,relationship,race
29,Without-pay,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,Black
20,Without-pay,Some-college,3,Divorced,Adm-clerical,Wife,Asian-Pac-Islander
67,Without-pay,11th,5,Divorced,Handlers-cleaners,Unmarried,Asian-Pac-Islander
33,Without-pay,1st-4th,1,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander
48,?,11th,16,Separated,Protective-serv,Not-in-family,Amer-Indian-Eskimo
19,Without-pay,Doctorate,3,Never-married,Adm-clerical,Husband,Asian-Pac-Islander
57,Private,11th,9,Divorced,Sales,Unmarried,White
67,Private,10th,11,Separated,Handlers-cleaners,Own-child,Black
39,Local-gov,11th,9,Separated,?,Unmarried,White
43,Without-pay,10th,14,Widowed,Machine-op-inspct,Not-in-family,Black
35,Local-gov,5th-6th,9,Never-married,Machine-op-inspct,Other-relative,White
35,Local-gov,Prof-school,9,Separated,Tech-support,Unmarried,White
45,Without-pay,1st-4th,1,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander
39,Self-emp-inc,1st-4th,1,Separated,Other-service,Own-child,Amer-Indian-Eskimo
45,Without-pay,5th-6th,10,Widowed,Sales,Other-relative,Black
19,Without-pay,9th,10,Married-spouse-absent,?,Own-child,Black
52,?,11th,1,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
50,?,Some-college,15,Divorced,Priv-house-serv,Wife,Other
57,Private,Prof-school,2,Never-married,Exec-managerial,Other-relative,White
34,Without-pay,Prof-school,4,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander
35,Self-emp-inc,11th,14,Divorced,Other-service,Unmarried,Other
34,Without-pay,11th,1,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander
23,Private,Prof-school,3,Separated,Adm-clerical,Wife,White
40,Self-emp-inc,Doctorate,9,Married-spouse-absent,?,Husband,Amer-Indian-Eskimo
90,?,Prof-school,11,Never-married,?,Husband,Amer-Indian-Eskimo
29,Private,12th,3,Divorced,Adm-clerical,Wife,White
80,Self-emp-inc,9th,14,Never-married,Machine-op-inspct,Unmarried,Other
55,Without-pay,Prof-school,9,Separated,Tech-support,Unmarried,Other
39,Without-pay,Doctorate,11,Married-spouse-absent,?,Husband,Black
62,Private,Preschool,14,Married-AF-spouse,Exec-managerial,Unmarried,Black
67,Without-pay,5th-6th,14,Separated,Handlers-cleaners,Other-relative,Black
50,Without-pay,5th-6th,9,Never-married,Transport-moving,Unmarried,Black
33,Without-pay,11th,14,Divorced,?,Unmarried,Black
42,Without-pay,12th,11,Divorced,Tech-support,Wife,Other
30,Local-gov,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White
50,Private,Doctorate,14,Married-spouse-absent,Craft-repair,Unmarried,Black
28,Self-emp-inc,Doctorate,3,Never-married,Adm-clerical,Husband,Other
36,Local-gov,11th,9,Divorced,Tech-support,Unmarried,White
67,Self-emp-inc,11th,16,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo
41,Self-emp-inc,5th-6th,16,Never-married,Sales,Unmarried,Amer-Indian-Eskimo
50,Without-pay,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Black
80,Without-pay,9th,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Black
29,Private,11th,14,Separated,Exec-managerial,Not-in-family,Black
90,Private,12th,1,Divorced,Other-service,Own-child,Amer-Indian-Eskimo
18,Without-pay,Prof-school,3,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander
67,Without-pay,Assoc-voc,5,Separated,Protective-serv,Husband,Black
53,Self-emp-inc,Prof-school,16,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
37,Never-worked,Assoc-voc,4,Divorced,Prof-specialty,Other-relative,White
90,Without-pay,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black
69,?,Prof-school,9,Never-married,Armed-Forces,Unmarried,Other
46,Without-pay,Preschool,9,Married-AF-spouse,Exec-managerial,Unmarried,Other
19,Federal-gov,Prof-school,9,Widowed,Adm-clerical,Unmarried,White
43,Without-pay,Doctorate,10,Married-spouse-absent,?,Husband,Black
32,Without-pay,9th,14,Married-AF-spouse,Other-service,Not-in-family,Black
36,Without-pay,Doctorate,11,Married-AF-spouse,Machine-op-inspct,Husband,Other
35,Self-emp-inc,Prof-school,11,Never-married,Armed-Forces,Other-relative,Amer-Indian-Eskimo
32,Without-pay,12th,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo
69,Self-emp-inc,12th,5,Divorced,Handlers-cleaners,Own-child,Other
50,Private,10th,9,Widowed,Priv-house-serv,Not-in-family,White
48,Without-pay,Doctorate,5,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander
90,Without-pay,9th,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Black
36,Without-pay,9th,9,Married-spouse-absent,Tech-support,Unmarried,White
45,Self-emp-inc,Preschool,16,Married-AF-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo
56,Private,HS-grad,14,Divorced,Machine-op-inspct,Other-relative,Black
38,Without-pay,Some-college,3,Never-married,Adm-clerical,Wife,Asian-Pac-Islander
50,Self-emp-not-inc,Bachelors,12,Married-AF-spouse,Craft-repair,Wife,White
37,Without-pay,Prof-school,9,Widowed,?,Unmarried,Other
64,Without-pay,Some-college,11,Married-civ-spouse,Handlers-cleaners,Wife,Black
57,Private,Prof-school,11,Widowed,Tech-support,Other-relative,White
50,?,Bachelors,11,Never-married,Machine-op-inspct,Wife,Other
67,Private,Doctorate,14,Widowed,Exec-managerial,Husband,Black
62,?,Some-college,1,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo
80,Private,Doctorate,3,Divorced,Other-service,Husband,White
90,?,Preschool,11,Married-AF-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo
27,Self-emp-not-inc,Bachelors,8,Married-AF-spouse,Farming-fishing,Husband,White
42,Self-emp-inc,Doctorate,3,Never-married,Other-service,Husband,White
28,Self-emp-not-inc,Prof-school,9,Never-married,Prof-specialty,Husband,White
48,Without-pay,Assoc-voc,9,Separated,Craft-repair,Other-relative,Black
46,?,Some-college,15,Never-married,Priv-house-serv,Own-child,Other
53,Without-pay,11th,14,Divorced,Tech-support,Unmarried,Black
28,Private,5th-6th,10,Widowed,Exec-managerial,Other-relative,White
33,Private,9th,9,Married-spouse-absent,Prof-specialty,Own-child,Black
45,?,Prof-school,3,Separated,Other-service,Husband,Other
33,Self-emp-inc,5th-6th,16,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo
80,Without-pay,5th-6th,14,Never-married,Machine-op-inspct,Unmarried,Black
90,Without-pay,Preschool,14,Married-AF-spouse,Machine-op-inspct,Other-relative,Black
44,Self-emp-inc,5th-6th,9,Widowed,Prof-specialty,Unmarried,Other
69,Self-emp-inc,9th,1,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo
80,Without-pay,5th-6th,14,Never-married,Machine-op-inspct,Unmarried,Black
51,Private,Some-college,11,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo
51,?,Prof-school,9,Never-married,Priv-house-serv,Unmarried,Other
55,Private,Masters,14,Never-married,Craft-repair,Husband,White
36,Without-pay,5th-6th,10,Never-married,?,Other-relative,Black
90,Private,1st-4th,14,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black
62,Private,Bachelors,14,Married-civ-spouse,Transport-moving,Wife,Black
90,?,Some-college,11,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo
55,Private,9th,16,Married-civ-spouse,Sales,Unmarried,White
29,?,Prof-school,16,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo
57,Without-pay,Prof-school,10,Never-married,Priv-house-serv,Other-relative,Black
18,?,Prof-school,4,Never-married,Prof-specialty,Unmarried,Other
80,Self-emp-not-inc,Prof-school,9,Widowed,Machine-op-inspct,Unmarried,Other
56,Self-emp-inc,Prof-school,3,Widowed,Priv-house-serv,Husband,White
69,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White
27,Self-emp-inc,Some-college,11,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo
28,Self-emp-inc,Some-college,6,Divorced,Sales,Wife,Other
39,Self-emp-inc,Some-college,3,Never-married,Armed-Forces,Wife,Other
33,Without-pay,5th-6th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander
35,Private,Prof-school,8,Never-married,?,Other-relative,Black
37,Self-emp-not-inc,Preschool,4,Married-AF-spouse,Armed-Forces,Other-relative,White
33,?,Doctorate,5,Widowed,Farming-fishing,Husband,Other
29,Private,7th-8th,9,Never-married,Exec-managerial,Unmarried,White
57,Without-pay,Doctorate,10,Married-spouse-absent,Exec-managerial,Own-child,Black
26,Self-emp-inc,12th,3,Divorced,Adm-clerical,Wife,Other
35,Without-pay,Doctorate,14,Never-married,Machine-op-inspct,Husband,Black
27,Self-emp-not-inc,11th,16,Divorced,Farming-fishing,Unmarried,White
90,Self-emp-inc,HS-grad,11,Widowed,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo
62,?,11th,16,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo
18,Local-gov,Prof-school,4,Never-married,Exec-managerial,Unmarried,White
40,Without-pay,Masters,11,Married-spouse-absent,Armed-Forces,Husband,Black
36,Without-pay,Prof-school,4,Separated,?,Other-relative,Other
64,Self-emp-inc,5th-6th,14,Never-married,Handlers-cleaners,Wife,Amer-Indian-Eskimo
40,Self-emp-not-inc,Bachelors,3,Never-married,Other-service,Wife,White
35,Self-emp-inc,Preschool,8,Married-AF-spouse,Farming-fishing,Other-relative,Other
55,Self-emp-inc,Doctorate,5,Married-AF-spouse,Craft-repair,Husband,Other
44,Without-pay,11th,4,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander
80,Without-pay,Prof-school,14,Never-married,Machine-op-inspct,Wife,Black
18,Without-pay,Preschool,9,Married-AF-spouse,Tech-support,Unmarried,Black
29,Without-pay,Doctorate,3,Never-married,Adm-clerical,Husband,Asian-Pac-Islander
44,Self-emp-inc,Prof-school,3,Never-married,Tech-support,Wife,Other
43,Without-pay,Prof-school,9,Never-married,Machine-op-inspct,Unmarried,Other
50,Self-emp-inc,9th,15,Married-civ-spouse,Craft-repair,Own-child,White
27,Local-gov,Assoc-voc,8,Married-spouse-absent,Farming-fishing,Other-relative,White
34,Private,9th,14,Never-married,Other-service,Other-relative,Black
36,Private,1st-4th,10,Separated,?,Own-child,Black
44,Without-pay,Doctorate,9,Never-married,Prof-specialty,Husband,Other
64,Self-emp-inc,Doctorate,11,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo
90,Private,Prof-school,9,Widowed,?,Unmarried,White
69,Without-pay,5th-6th,9,Widowed,Armed-Forces,Unmarried,White
29,Without-pay,Bachelors,3,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander
53,Without-pay,Prof-school,10,Separated,Priv-house-serv,Husband,Asian-Pac-Islander
80,Without-pay,Some-college,14,Never-married,Machine-op-inspct,Wife,Other
69,Self-emp-inc,Some-college,1,Married-civ-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo
73,?,11th,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo
46,?,9th,16,Married-civ-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo
52,Without-pay,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,Black
43,Without-pay,Some-college,11,Widowed,Tech-support,Wife,Black
38,?,Prof-school,16,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo
33,Private,5th-6th,3,Never-married,Armed-Forces,Wife,White
56,Private,11th,14,Divorced,Craft-repair,Not-in-family,Black
35,Without-pay,Assoc-voc,10,Divorced,?,Other-relative,Asian-Pac-Islander
46,?,5th-6th,16,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo
33,?,1st-4th,1,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo
62,Private,Prof-school,11,Married-AF-spouse,Handlers-cleaners,Other-relative,Black
62,?,Doctorate,9,Never-married,Exec-managerial,Husband,Other
90,Self-emp-inc,Preschool,14,Married-AF-spouse,Other-service,Unmarried,White
29,?,Some-college,3,Never-married,Adm-clerical,Wife,Other
55,Self-emp-inc,11th,16,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
44,Without-pay,11th,14,Divorced,Other-service,Unmarried,Black
55,?,Prof-school,16,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo
18,Private,Assoc-voc,8,Divorced,Farming-fishing,Other-relative,Black
69,Self-emp-inc,5th-6th,16,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo
22,Without-pay,Some-college,3,Married-civ-spouse,Adm-clerical,Wife,Other
45,Without-pay,Prof-school,4,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander
37,Private,Prof-school,11,Never-married,Armed-Forces,Wife,Black
17,Private,Prof-school,4,Separated,Prof-specialty,Unmarried,White
33,Without-pay,Preschool,14,Married-AF-spouse,Machine-op-inspct,Unmarried,Black
56,Without-pay,12th,12,Divorced,Craft-repair,Wife,Black
73,Self-emp-inc,5th-6th,11,Separated,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo
56,Self-emp-inc,5th-6th,16,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo
32,Local-gov,Prof-school,13,Married-AF-spouse,?,Wife,White
50,Self-emp-inc,HS-grad,14,Married-spouse-absent,Craft-repair,Other-relative,Other
57,Without-pay,12th,1,Divorced,Protective-serv,Own-child,Amer-Indian-Eskimo
20,Without-pay,12th,7,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander
39,Without-pay,Prof-school,9,Separated,Armed-Forces,Unmarried,Black
55,Self-emp-inc,5th-6th,16,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo
79,Self-emp-inc,Preschool,16,Married-AF-spouse,Other-service,Unmarried,Amer-Indian-Eskimo
43,Self-emp-not-inc,1st-4th,15,Married-spouse-absent,Sales,Own-child,White
34,Local-gov,9th,10,Never-married,?,Other-relative,White
79,Without-pay,11th,14,Separated,Machine-op-inspct,Unmarried,Black
79,Self-emp-inc,5th-6th,9,Never-married,Tech-support,Other-relative,Other
45,Local-gov,Prof-school,16,Never-married,Armed-Forces,Unmarried,White
62,Self-emp-not-inc,Some-college,3,Married-civ-spouse,Armed-Forces,Wife,White
55,Self-emp-inc,12th,16,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo
56,?,10th,1,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo
62,Without-pay,Prof-school,14,Widowed,Exec-managerial,Husband,Black
66,Without-pay,Some-college,3,Divorced,Exec-managerial,Wife,White
27,?,Doctorate,1,Widowed,Sales,Unmarried,Amer-Indian-Eskimo
72,Private,11th,16,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo
53,Without-pay,Assoc-voc,5,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander
44,?,Some-college,11,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo
79,Without-pay,10th,14,Separated,Machine-op-inspct,Not-in-family,Black
80,Self-emp-inc,9th,1,Widowed,Other-service,Own-child,Amer-Indian-Eskimo
69,?,Preschool,14,Married-AF-spouse,Handlers-cleaners,Other-relative,Other
35,Private,Some-college,15,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo
37,Private,1st-4th,15,Married-spouse-absent,Sales,Own-child,White
67,Local-gov,7th-8th,16,Married-spouse-absent,Protective-serv,Unmarried,White
79,Private,Prof-school,9,Never-married,Priv-house-serv,Unmarried,White
72,Without-pay,Prof-school,6,Never-married,Protective-serv,Wife,Other
57,Self-emp-inc,Prof-school,16,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
32,Without-pay,12th,14,Divorced,Machine-op-inspct,Wife,Black
17,Without-pay,9th,9,Never-married,Exec-managerial,Unmarried,Other
45,Without-pay,5th-6th,4,Widowed,Armed-Forces,Unmarried,Asian-Pac-Islander
62,Self-emp-inc,Some-college,2,Divorced,Transport-moving,Wife,White
36,Self-emp-inc,Prof-school,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo
35,Self-emp-not-inc,Doctorate,3,Married-spouse-absent,Prof-specialty,Husband,Other
90,Private,Assoc-voc,2,Divorced,Other-service,Other-relative,White
34,Private,Prof-school,11,Never-married,?,Other-relative,White
36,Local-gov,Prof-school,14,Married-AF-spouse,Machine-op-inspct,Wife,White
90,Without-pay,7th-8th,14,Divorced,Machine-op-inspct,Unmarried,Black
62,Private,11th,16,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo
28,Self-emp-inc,Prof-school,3,Separated,Adm-clerical,Wife,Other
90,Without-pay,10th,12,Married-spouse-absent,?,Not-in-family,Black
33,?,Prof-school,3,Married-AF-spouse,Armed-Forces,Wife,Other
57,?,Prof-school,16,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo
52,Without-pay,Prof-school,7,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander
69,Without-pay,11th,16,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo
33,Self-emp-inc,Prof-school,3,Never-married,Other-service,Wife,Other
38,Without-pay,Prof-school,14,Widowed,Machine-op-inspct,Unmarried,Black
29,Private,Prof-school,11,Never-married,Adm-clerical,Other-relative,White
66,Without-pay,10th,14,Never-married,Exec-managerial,Not-in-family,Black
79,?,Doctorate,11,Never-married,Tech-support,Husband,Other
51,Without-pay,Prof-school,9,Widowed,Priv-house-serv,Unmarried,Other
39,Without-pay,Doctorate,11,Widowed,Armed-Forces,Husband,Black
62,?,Doctorate,5,Married-spouse-absent,Handlers-cleaners,Husband,Other
22,Private,Prof-school,9,Never-married,Prof-specialty,Unmarried,White
62,Private,5th-6th,14,Widowed,Handlers-cleaners,Unmarried,Black
80,Self-emp-inc,5th-6th,14,Widowed,Other-service,Wife,Amer-Indian-Eskimo
90,Self-emp-inc,Doctorate,11,Married-AF-spouse,Tech-support,Husband,Amer-Indian-Eskimo
20,Local-gov,10th,2,Married-spouse-absent,Exec-managerial,Other-relative,White
34,Self-emp-inc,Prof-school,9,Never-married,Transport-moving,Unmarried,Other
37,Federal-gov,11th,16,Divorced,Sales,Unmarried,White
39,Without-pay,11th,10,Divorced,?,Unmarried,Black
66,Local-gov,Prof-school,16,Married-AF-spouse,Protective-serv,Unmarried,White
36,?,Prof-school,9,Married-AF-spouse,Armed-Forces,Unmarried,Other
79,Self-emp-inc,11th,16,Separated,Tech-support,Unmarried,Amer-Indian-Eskimo
80,Never-worked,Prof-school,8,Never-married,?,Husband,White
43,Without-pay,Some-college,3,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander
55,Without-pay,Some-college,11,Married-civ-spouse,Tech-support,Wife,Black
40,Local-gov,Masters,12,Divorced,?,Not-in-family,White
49,?,9th,16,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo
40,Self-emp-inc,Some-college,1,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo
31,Self-emp-inc,Some-college,3,Never-married,Adm-clerical,Wife,Other
44,Self-emp-inc,1st-4th,11,Married-spouse-absent,Armed-Forces,Own-child,Amer-Indian-Eskimo
50,Self-emp-not-inc,11th,5,Separated,Craft-repair,Unmarried,Other
62,Without-pay,5th-6th,10,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander
36,?,1st-4th,1,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo
30,Self-emp-inc,9th,9,Never-married,?,Unmarried,Other
69,Self-emp-inc,5th-6th,14,Widowed,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo
19,Local-gov,11th,9,Separated,Adm-clerical,Unmarried,White
64,Private,11th,14,Divorced,Exec-managerial,Other-relative,Black
38,?,Doctorate,3,Divorced,Other-service,Husband,Other
45,Private,Preschool,1,Married-AF-spouse,?,Unmarried,Amer-Indian-Eskimo
22,Private,Doctorate,9,Married-spouse-absent,Transport-moving,Husband,Black
90,Without-pay,5th-6th,11,Separated,Tech-support,Other-relative,Black
40,Private,Some-college,3,Married-AF-spouse,Armed-Forces,Wife,White
42,Without-pay,9th,15,Never-married,Machine-op-inspct,Own-child,Black
90,Without-pay,Doctorate,14,Never-married,Machine-op-inspct,Husband,Other
28,Self-emp-inc,Prof-school,16,Widowed,Adm-clerical,Unmarried,White
41,Self-emp-inc,5th-6th,11,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo
40,Without-pay,Doctorate,14,Married-spouse-absent,Other-service,Husband,Black
62,Self-emp-inc,Prof-school,16,Never-married,Sales,Unmarried,Amer-Indian-Eskimo
19,Private,11th,4,Divorced,Prof-specialty,Unmarried,White
69,Without-pay,9th,10,Married-civ-spouse,Exec-managerial,Other-relative,Black
90,Private,9th,16,Married-AF-spouse,Other-service,Not-in-family,White
48,Without-pay,Prof-school,15,Never-married,Priv-house-serv,Wife,Other
55,?,1st-4th,5,Married-spouse-absent,Craft-repair,Own-child,Other
19,Self-emp-inc,Prof-school,9,Never-married,Prof-specialty,Unmarried,Other
67,Local-gov,5th-6th,16,Widowed,Protective-serv,Unmarried,White
35,Without-pay,Some-college,3,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander
80,Private,Prof-school,14,Never-married,Machine-op-inspct,Unmarried,Black
67,Self-emp-inc,1st-4th,15,Married-spouse-absent,Handlers-cleaners,Own-child,Amer-Indian-Eskimo
90,Local-gov,Prof-school,16,Never-married,Tech-support,Unmarried,White
57,Local-gov,5th-6th,9,Widowed,Tech-support,Unmarried,White
80,Private,5th-6th,16,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo
35,Without-pay,11th,14,Divorced,Machine-op-inspct,Not-in-family,Black
56,?,Bachelors,6,Married-spouse-absent,Protective-serv,Wife,Other
36,Without-pay,9th,11,Never-married,Tech-support,Other-relative,Other
62,Without-pay,Prof-school,11,Never-married,?,Wife,Black
70,Local-gov,Assoc-voc,2,Married-civ-spouse,Exec-managerial,Other-relative,White
90,Self-emp-not-inc,Prof-school,9,Married-AF-spouse,Tech-support,Unmarried,Other
19,Local-gov,9th,2,Never-married,Transport-moving,Other-relative,White
45,Without-pay,Assoc-voc,10,Married-spouse-absent,?,Other-relative,Asian-Pac-Islander
30,Local-gov,7th-8th,4,Married-spouse-absent,Adm-clerical,Unmarried,White
33,Self-emp-inc,Some-college,3,Married-civ-spouse,Other-service,Wife,Other
67,Federal-gov,Prof-school,9,Never-married,?,Unmarried,White
36,Self-emp-inc,Doctorate,3,Married-AF-spouse,Armed-Forces,Husband,Other
27,?,Prof-school,11,Widowed,?,Wife,Amer-Indian-Eskimo
62,?,Doctorate,9,Married-spouse-absent,Transport-moving,Husband,Other
43,?,11th,14,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo
45,Without-pay,Prof-school,10,Never-married,?,Husband,Black
32,?,Prof-school,16,Widowed,Farming-fishing,Unmarried,Amer-Indian-Eskimo
52,Without-pay,Assoc-voc,14,Married-civ-spouse,Craft-repair,Other-relative,Black
41,?,Assoc-voc,9,Married-spouse-absent,?,Husband,Other
53,Without-pay,Doctorate,10,Married-AF-spouse,Priv-house-serv,Husband,Asian-Pac-Islander
