age,workclass,education,education-num,marital-status,occupation,relationship,race
82,Without-pay,Preschool,6,Divorced,Exec-managerial,Wife,Black
49,State-gov,5th-6th,14,Divorced,Handlers-cleaners,Other-relative,Black
66,State-gov,Prof-school,10,Married-AF-spouse,Tech-support,Not-in-family,White
48,Local-gov,Prof-school,16,Separated,Transport-moving,Not-in-family,Black
66,Federal-gov,Assoc-acdm,2,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo
66,Federal-gov,Preschool,1,Separated,Exec-managerial,Not-in-family,Black
34,Private,12th,13,Married-spouse-absent,Armed-Forces,Unmarried,Amer-Indian-Eskimo
38,?,1st-4th,11,Married-spouse-absent,Sales,Wife,White
54,Never-worked,Some-college,4,Married-civ-spouse,Other-service,Wife,Other
48,Self-emp-inc,12th,15,Never-married,Other-service,Own-child,White
82,Never-worked,12th,3,Separated,?,Wife,Other
27,Self-emp-not-inc,Doctorate,4,Married-spouse-absent,Craft-repair,Wife,Black
64,State-gov,1st-4th,2,Married-AF-spouse,Prof-specialty,Husband,White
19,Self-emp-inc,7th-8th,11,Married-civ-spouse,Craft-repair,Unmarried,Other
63,Federal-gov,7th-8th,13,Married-spouse-absent,Armed-Forces,Wife,Black
52,Self-emp-not-inc,11th,10,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo
65,Self-emp-not-inc,HS-grad,1,Widowed,Sales,Not-in-family,Black
21,Self-emp-not-inc,Bachelors,2,Divorced,Other-service,Wife,Amer-Indian-Eskimo
66,Federal-gov,12th,11,Married-AF-spouse,Priv-house-serv,Husband,Black
35,Federal-gov,Preschool,12,Widowed,Armed-Forces,Own-child,Amer-Indian-Eskimo
83,Never-worked,Masters,15,Widowed,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo
63,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo
59,State-gov,9th,5,Married-AF-spouse,Armed-Forces,Own-child,Asian-Pac-Islander
58,Self-emp-inc,9th,12,Never-married,Handlers-cleaners,Husband,Black
48,State-gov,5th-6th,10,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo
49,Never-worked,12th,15,Never-married,Farming-fishing,Wife,Black
58,?,Preschool,7,Married-spouse-absent,Craft-repair,Husband,Asian-Pac-Islander
83,Federal-gov,11th,10,Widowed,Protective-serv,Own-child,Black
75,Private,Bachelors,8,Married-spouse-absent,Tech-support,Unmarried,Amer-Indian-Eskimo
49,State-gov,5th-6th,14,Married-civ-spouse,Machine-op-inspct,Other-relative,Black
83,Without-pay,Preschool,11,Married-AF-spouse,?,Wife,Asian-Pac-Islander
83,?,Assoc-voc,6,Married-civ-spouse,Craft-repair,Wife,Black
47,Never-worked,Preschool,2,Married-AF-spouse,Protective-serv,Unmarried,Black
21,Without-pay,7th-8th,8,Married-AF-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo
25,Local-gov,12th,9,Separated,Priv-house-serv,Other-relative,Asian-Pac-Islander
24,Private,11th,14,Separated,Other-service,Other-relative,Amer-Indian-Eskimo
81,Local-gov,7th-8th,11,Married-AF-spouse,Armed-Forces,Own-child,White
82,Never-worked,12th,5,Divorced,Transport-moving,Wife,Asian-Pac-Islander
62,Never-worked,7th-8th,2,Married-spouse-absent,Other-service,Wife,Black
62,Local-gov,Prof-school,13,Married-AF-spouse,Farming-fishing,Wife,Black
63,Without-pay,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander
82,Self-emp-not-inc,5th-6th,10,Married-civ-spouse,Armed-Forces,Own-child,Black
29,State-gov,Doctorate,1,Divorced,Handlers-cleaners,Own-child,Black
40,Self-emp-not-inc,1st-4th,9,Married-civ-spouse,?,Unmarried,White
83,Self-emp-not-inc,11th,11,Separated,Farming-fishing,Husband,Asian-Pac-Islander
37,State-gov,9th,12,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo
41,State-gov,12th,10,Never-married,Sales,Unmarried,Amer-Indian-Eskimo
56,Without-pay,HS-grad,15,Married-spouse-absent,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo
27,State-gov,7th-8th,13,Widowed,Protective-serv,Husband,Asian-Pac-Islander
46,Federal-gov,Doctorate,10,Divorced,Farming-fishing,Wife,Black
62,Never-worked,Assoc-voc,4,Married-spouse-absent,Farming-fishing,Husband,White
83,Self-emp-inc,12th,15,Never-married,Other-service,Husband,Amer-Indian-Eskimo
83,State-gov,Bachelors,11,Married-spouse-absent,Armed-Forces,Wife,Asian-Pac-Islander
45,Local-gov,Doctorate,3,Separated,Tech-support,Wife,Asian-Pac-Islander
49,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Other
46,?,10th,7,Married-civ-spouse,Other-service,Wife,White
38,Self-emp-inc,HS-grad,15,Divorced,Sales,Unmarried,White
39,Self-emp-not-inc,12th,2,Never-married,Armed-Forces,Husband,White
83,Private,Preschool,6,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander
22,Self-emp-not-inc,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,Other
56,Local-gov,9th,11,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander
26,Self-emp-inc,7th-8th,7,Divorced,Prof-specialty,Wife,Black
64,Self-emp-not-inc,7th-8th,7,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo
65,Private,12th,14,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander
37,Self-emp-inc,Assoc-voc,12,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander
40,Without-pay,Preschool,1,Divorced,Protective-serv,Other-relative,Other
79,Never-worked,Masters,12,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo
28,Without-pay,10th,2,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo
60,Local-gov,1st-4th,1,Married-spouse-absent,Craft-repair,Wife,Black
53,Self-emp-not-inc,12th,11,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo
83,Without-pay,Bachelors,4,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo
51,Self-emp-inc,1st-4th,3,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo
83,Private,Some-college,2,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander
74,Without-pay,10th,5,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander
46,Without-pay,Bachelors,9,Separated,Protective-serv,Wife,Other
34,Local-gov,10th,15,Married-civ-spouse,Prof-specialty,Wife,White
54,Local-gov,7th-8th,14,Separated,?,Not-in-family,Other
79,State-gov,Preschool,14,Widowed,Tech-support,Wife,Asian-Pac-Islander
33,Private,Assoc-voc,3,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo
18,State-gov,12th,14,Never-married,Craft-repair,Husband,Other
31,Local-gov,12th,2,Married-civ-spouse,Adm-clerical,Husband,White
40,Local-gov,5th-6th,16,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo
24,?,HS-grad,2,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo
75,?,Some-college,16,Separated,Protective-serv,Other-relative,Black
76,Federal-gov,1st-4th,14,Married-civ-spouse,Farming-fishing,Other-relative,Amer-Indian-Eskimo
45,State-gov,Assoc-voc,15,Married-spouse-absent,Tech-support,Not-in-family,Other
48,Without-pay,1st-4th,15,Widowed,Sales,Unmarried,Amer-Indian-Eskimo
40,Without-pay,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo
40,Self-emp-inc,Assoc-voc,4,Divorced,Exec-managerial,Wife,Black
62,Local-gov,Preschool,7,Widowed,Farming-fishing,Not-in-family,Black
50,Self-emp-inc,7th-8th,2,Divorced,Prof-specialty,Unmarried,Black
20,Local-gov,HS-grad,3,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander
51,Never-worked,Bachelors,6,Married-civ-spouse,Other-service,Husband,Other
84,?,11th,6,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo
47,Never-worked,HS-grad,14,Divorced,?,Not-in-family,Asian-Pac-Islander
62,?,5th-6th,2,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo
69,Never-worked,9th,7,Married-spouse-absent,Farming-fishing,Husband,Amer-Indian-Eskimo
58,Private,9th,2,Married-spouse-absent,Craft-repair,Husband,Other
53,Never-worked,Bachelors,6,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander
83,Local-gov,11th,7,Married-civ-spouse,Prof-specialty,Other-relative,White
69,State-gov,Assoc-acdm,14,Separated,Armed-Forces,Wife,Black
32,Local-gov,Assoc-voc,5,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo
43,Never-worked,10th,5,Married-AF-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo
67,Private,12th,12,Widowed,Tech-support,Other-relative,Other
68,Federal-gov,10th,7,Never-married,Farming-fishing,Husband,Other
64,Federal-gov,12th,14,Separated,Farming-fishing,Unmarried,Black
57,Without-pay,12th,3,Never-married,Sales,Own-child,Asian-Pac-Islander
61,State-gov,Prof-school,10,Married-AF-spouse,Craft-repair,Not-in-family,White
48,Without-pay,11th,1,Widowed,Armed-Forces,Unmarried,Other
64,Never-worked,Bachelors,11,Married-spouse-absent,Farming-fishing,Other-relative,White
46,?,Assoc-acdm,9,Married-spouse-absent,Craft-repair,Unmarried,Black
43,Federal-gov,Some-college,2,Divorced,Priv-house-serv,Wife,White
76,Never-worked,Masters,6,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo
63,Self-emp-not-inc,Prof-school,4,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo
64,?,Preschool,4,Never-married,Farming-fishing,Husband,White
37,Self-emp-inc,Prof-school,15,Separated,Transport-moving,Husband,Black
44,Private,Masters,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo
56,Private,Some-college,6,Widowed,Craft-repair,Wife,Other
30,Self-emp-not-inc,Some-college,14,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander
45,Private,11th,8,Married-spouse-absent,Exec-managerial,Not-in-family,Black
37,Never-worked,Some-college,11,Separated,Prof-specialty,Own-child,White
46,State-gov,Assoc-voc,3,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo
61,Self-emp-not-inc,9th,5,Married-spouse-absent,Sales,Husband,Black
90,State-gov,10th,7,Married-spouse-absent,Prof-specialty,Unmarried,White
83,Self-emp-inc,5th-6th,2,Widowed,Prof-specialty,Not-in-family,Black
75,Local-gov,9th,7,Never-married,Tech-support,Husband,White
83,Self-emp-not-inc,12th,10,Married-spouse-absent,Craft-repair,Other-relative,Other
24,Federal-gov,9th,4,Divorced,Other-service,Wife,Black
50,Without-pay,Assoc-acdm,6,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander
61,Private,1st-4th,15,Never-married,Other-service,Not-in-family,Asian-Pac-Islander
44,Self-emp-not-inc,11th,14,Married-civ-spouse,?,Other-relative,Other
52,Local-gov,Prof-school,14,Never-married,Machine-op-inspct,Own-child,White
55,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,Black
61,State-gov,Assoc-acdm,3,Widowed,Armed-Forces,Husband,Black
22,?,1st-4th,8,Never-married,Priv-house-serv,Unmarried,White
33,State-gov,Doctorate,10,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo
42,Without-pay,Bachelors,4,Separated,Machine-op-inspct,Own-child,White
33,Federal-gov,Some-college,12,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo
85,Local-gov,1st-4th,6,Never-married,Armed-Forces,Other-relative,Asian-Pac-Islander
78,Local-gov,Masters,7,Never-married,Tech-support,Unmarried,White
63,?,Some-college,11,Divorced,Protective-serv,Wife,Asian-Pac-Islander
29,Without-pay,Some-college,8,Divorced,Transport-moving,Husband,Other
61,Self-emp-inc,11th,14,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo
69,Without-pay,Masters,5,Married-spouse-absent,Tech-support,Other-relative,Amer-Indian-Eskimo
33,Never-worked,7th-8th,12,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander
83,Private,9th,10,Married-spouse-absent,Machine-op-inspct,Own-child,Black
48,Without-pay,5th-6th,7,Divorced,Adm-clerical,Own-child,Black
61,State-gov,Masters,6,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo
27,Never-worked,Assoc-voc,5,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo
21,?,Some-college,9,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander
22,?,Assoc-voc,3,Separated,Prof-specialty,Wife,Amer-Indian-Eskimo
18,State-gov,7th-8th,6,Widowed,Priv-house-serv,Husband,Other
39,Self-emp-inc,Bachelors,7,Widowed,Armed-Forces,Unmarried,Black
42,Federal-gov,11th,2,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo
82,?,HS-grad,6,Married-civ-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo
28,Local-gov,Assoc-acdm,1,Married-spouse-absent,Tech-support,Unmarried,White
30,Private,12th,5,Widowed,Transport-moving,Husband,White
83,Self-emp-inc,Doctorate,16,Separated,Sales,Wife,Black
77,Local-gov,Bachelors,5,Widowed,Protective-serv,Wife,White
46,Local-gov,HS-grad,9,Separated,Transport-moving,Other-relative,Asian-Pac-Islander
21,?,Masters,6,Divorced,Prof-specialty,Other-relative,White
35,Local-gov,HS-grad,10,Separated,Craft-repair,Other-relative,Asian-Pac-Islander
83,Self-emp-inc,Assoc-voc,1,Married-spouse-absent,Protective-serv,Wife,Other
19,Federal-gov,Masters,14,Widowed,Protective-serv,Unmarried,Amer-Indian-Eskimo
65,Self-emp-inc,HS-grad,2,Married-spouse-absent,Farming-fishing,Unmarried,Other
44,Private,12th,10,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander
67,Self-emp-inc,HS-grad,1,Widowed,Priv-house-serv,Not-in-family,Black
62,Local-gov,7th-8th,16,Married-civ-spouse,Farming-fishing,Other-relative,White
45,Self-emp-inc,12th,16,Married-AF-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo
19,Local-gov,Prof-school,7,Never-married,Sales,Other-relative,Asian-Pac-Islander
76,?,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,Black
75,Self-emp-inc,Prof-school,16,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander
90,Local-gov,Doctorate,13,Divorced,Tech-support,Other-relative,Amer-Indian-Eskimo
45,Local-gov,11th,12,Divorced,Farming-fishing,Wife,Black
42,Without-pay,10th,4,Married-civ-spouse,Tech-support,Not-in-family,White
19,Private,HS-grad,5,Married-AF-spouse,Protective-serv,Husband,White
30,State-gov,Doctorate,16,Married-civ-spouse,Tech-support,Unmarried,Black
72,Federal-gov,10th,8,Never-married,Protective-serv,Husband,White
58,Self-emp-not-inc,Doctorate,10,Married-AF-spouse,Other-service,Other-relative,Amer-Indian-Eskimo
26,Federal-gov,5th-6th,13,Married-spouse-absent,Sales,Not-in-family,White
17,Never-worked,Assoc-acdm,11,Separated,Farming-fishing,Unmarried,Asian-Pac-Islander
34,Self-emp-not-inc,Masters,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander
47,?,HS-grad,1,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander
24,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Husband,White
47,Private,Assoc-acdm,7,Widowed,Craft-repair,Not-in-family,Amer-Indian-Eskimo
61,Federal-gov,Some-college,10,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander
61,Never-worked,1st-4th,10,Married-AF-spouse,Priv-house-serv,Husband,Black
19,State-gov,1st-4th,15,Never-married,Adm-clerical,Other-relative,Black
31,State-gov,Preschool,16,Divorced,Sales,Wife,Amer-Indian-Eskimo
21,?,5th-6th,14,Never-married,Transport-moving,Own-child,Asian-Pac-Islander
27,?,9th,5,Separated,Craft-repair,Other-relative,Amer-Indian-Eskimo
62,State-gov,Prof-school,10,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo
90,Without-pay,12th,15,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo
23,State-gov,Some-college,11,Married-AF-spouse,Protective-serv,Other-relative,Black
69,Self-emp-not-inc,7th-8th,12,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo
27,Never-worked,12th,3,Never-married,Machine-op-inspct,Other-relative,White
23,Local-gov,Assoc-acdm,9,Never-married,Sales,Unmarried,Black
83,Self-emp-inc,Assoc-acdm,11,Widowed,Transport-moving,Own-child,White
76,Never-worked,Assoc-acdm,4,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo
49,?,10th,12,Divorced,Protective-serv,Unmarried,Black
61,Without-pay,Assoc-voc,1,Divorced,Armed-Forces,Husband,Asian-Pac-Islander
41,State-gov,Doctorate,14,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo
90,Local-gov,Assoc-voc,1,Married-civ-spouse,Farming-fishing,Wife,Other
21,Federal-gov,HS-grad,10,Separated,Farming-fishing,Not-in-family,Other
52,State-gov,HS-grad,1,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander
30,Without-pay,Prof-school,6,Separated,Exec-managerial,Unmarried,White
32,Private,Some-college,15,Separated,Tech-support,Own-child,Asian-Pac-Islander
47,?,12th,10,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo
32,?,12th,3,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander
62,?,7th-8th,13,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo
53,Without-pay,Some-college,11,Divorced,Armed-Forces,Unmarried,White
21,Self-emp-inc,Prof-school,15,Married-spouse-absent,?,Unmarried,White
24,Private,1st-4th,15,Divorced,Sales,Not-in-family,Black
49,Self-emp-not-inc,5th-6th,16,Married-AF-spouse,Protective-serv,Husband,Amer-Indian-Eskimo
83,Private,10th,7,Married-spouse-absent,Handlers-cleaners,Unmarried,White
83,Self-emp-not-inc,Some-college,16,Separated,?,Other-relative,Asian-Pac-Islander
75,Self-emp-not-inc,7th-8th,11,Married-AF-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander
23,Private,Prof-school,13,Married-civ-spouse,Tech-support,Wife,Black
77,Private,Assoc-voc,9,Widowed,Prof-specialty,Wife,Asian-Pac-Islander
25,Self-emp-not-inc,10th,16,Separated,Sales,Other-relative,Amer-Indian-Eskimo
64,?,HS-grad,9,Never-married,Sales,Other-relative,White
83,Never-worked,Some-college,15,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo
42,State-gov,11th,8,Married-spouse-absent,Machine-op-inspct,Wife,Asian-Pac-Islander
82,Without-pay,Preschool,11,Married-spouse-absent,Exec-managerial,Not-in-family,Amer-Indian-Eskimo
27,Local-gov,Some-college,12,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo
26,Without-pay,HS-grad,8,Married-spouse-absent,Machine-op-inspct,Other-relative,Other
69,Local-gov,9th,5,Divorced,Machine-op-inspct,Husband,Other
19,Self-emp-not-inc,Preschool,15,Never-married,Craft-repair,Own-child,White
35,Private,Some-college,14,Married-AF-spouse,Armed-Forces,Husband,White
67,?,Bachelors,1,Separated,Exec-managerial,Unmarried,Black
79,Federal-gov,Some-college,13,Widowed,?,Unmarried,Other
32,Self-emp-not-inc,Masters,9,Separated,Armed-Forces,Unmarried,Other
38,Self-emp-inc,Assoc-voc,2,Divorced,Other-service,Husband,Amer-Indian-Eskimo
53,Never-worked,Bachelors,6,Married-civ-spouse,Priv-house-serv,Unmarried,Black
65,Without-pay,Assoc-acdm,7,Married-AF-spouse,Priv-house-serv,Other-relative,Other
21,Self-emp-inc,7th-8th,15,Widowed,Adm-clerical,Husband,Other
23,Self-emp-not-inc,HS-grad,5,Married-AF-spouse,Sales,Husband,White
48,Self-emp-inc,11th,4,Divorced,Armed-Forces,Other-relative,White
37,Private,Prof-school,15,Separated,Tech-support,Not-in-family,Other
58,Without-pay,1st-4th,15,Divorced,Armed-Forces,Own-child,Asian-Pac-Islander
76,Private,Masters,13,Widowed,?,Wife,Other
51,Never-worked,11th,13,Separated,Adm-clerical,Own-child,White
20,Local-gov,Some-college,7,Separated,Exec-managerial,Wife,Black
83,Federal-gov,7th-8th,4,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo
18,Private,9th,1,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander
45,Self-emp-inc,Assoc-voc,13,Divorced,Sales,Unmarried,Asian-Pac-Islander
64,?,Preschool,8,Widowed,Machine-op-inspct,Not-in-family,Other
31,Self-emp-not-inc,Some-college,16,Widowed,Protective-serv,Own-child,Other
60,Without-pay,Assoc-acdm,2,Divorced,Protective-serv,Wife,Asian-Pac-Islander
74,Without-pay,Assoc-voc,5,Separated,Adm-clerical,Husband,Black
38,Self-emp-not-inc,Assoc-voc,8,Widowed,Machine-op-inspct,Other-relative,White
32,?,7th-8th,14,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander
22,Without-pay,Bachelors,8,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo
44,Local-gov,12th,3,Married-AF-spouse,?,Other-relative,Amer-Indian-Eskimo
27,State-gov,5th-6th,10,Married-spouse-absent,Craft-repair,Not-in-family,White
83,Never-worked,9th,7,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo
63,Local-gov,12th,8,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo
37,Without-pay,1st-4th,8,Never-married,Machine-op-inspct,Unmarried,Other
30,Self-emp-not-inc,Bachelors,5,Widowed,Prof-specialty,Other-relative,Amer-Indian-Eskimo
54,Private,Assoc-voc,14,Separated,Tech-support,Own-child,White
64,State-gov,9th,13,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo
90,Federal-gov,Preschool,3,Married-spouse-absent,Protective-serv,Not-in-family,Black
79,Self-emp-not-inc,Some-college,11,Never-married,Sales,Husband,Other
43,Private,Preschool,16,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander
83,Local-gov,Preschool,2,Widowed,Machine-op-inspct,Wife,White
76,?,5th-6th,10,Married-AF-spouse,Sales,Wife,White
74,Without-pay,HS-grad,11,Married-spouse-absent,?,Unmarried,Other
68,Never-worked,Assoc-voc,3,Divorced,Prof-specialty,Wife,Other
38,Self-emp-not-inc,Assoc-voc,4,Divorced,Tech-support,Wife,White
56,Local-gov,Preschool,10,Married-civ-spouse,Protective-serv,Wife,Black
63,Never-worked,Masters,7,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander
81,Self-emp-not-inc,Prof-school,5,Never-married,Sales,Own-child,White
30,State-gov,12th,6,Divorced,Farming-fishing,Other-relative,White
23,Local-gov,Assoc-voc,2,Married-civ-spouse,Adm-clerical,Not-in-family,Black
26,State-gov,Doctorate,11,Married-civ-spouse,Tech-support,Other-relative,Other
90,Without-pay,11th,8,Divorced,?,Wife,Other
44,Local-gov,7th-8th,2,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo
27,?,5th-6th,14,Separated,Prof-specialty,Own-child,Asian-Pac-Islander
82,Never-worked,11th,7,Married-civ-spouse,Armed-Forces,Own-child,White
37,Local-gov,Doctorate,16,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander
40,?,12th,13,Separated,Protective-serv,Husband,White
32,?,Masters,5,Married-civ-spouse,?,Not-in-family,Amer-Indian-Eskimo
63,Without-pay,Assoc-voc,4,Married-spouse-absent,?,Husband,White
37,Private,12th,10,Never-married,Other-service,Wife,Asian-Pac-Islander
72,Local-gov,Prof-school,11,Widowed,Transport-moving,Wife,Asian-Pac-Islander
51,?,1st-4th,16,Widowed,Protective-serv,Unmarried,Black
49,?,7th-8th,4,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo
52,State-gov,HS-grad,1,Separated,?,Other-relative,Asian-Pac-Islander
62,Federal-gov,HS-grad,4,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo
84,Never-worked,9th,3,Widowed,Farming-fishing,Other-relative,Black
40,Without-pay,Preschool,6,Married-spouse-absent,Other-service,Husband,White
47,Federal-gov,Doctorate,16,Married-AF-spouse,Adm-clerical,Other-relative,Other
34,Self-emp-inc,12th,2,Never-married,Other-service,Wife,Amer-Indian-Eskimo
24,Private,Prof-school,3,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo
45,Self-emp-not-inc,Masters,8,Separated,Adm-clerical,Unmarried,Other
21,Self-emp-inc,Some-college,4,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo
58,State-gov,HS-grad,7,Married-AF-spouse,Craft-repair,Wife,Black
27,State-gov,HS-grad,3,Married-AF-spouse,Armed-Forces,Husband,Asian-Pac-Islander
17,State-gov,10th,12,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo
53,Self-emp-inc,Some-college,14,Separated,?,Not-in-family,Other
46,Never-worked,5th-6th,15,Divorced,Priv-house-serv,Own-child,Asian-Pac-Islander
83,Local-gov,7th-8th,9,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander
64,Private,Preschool,5,Separated,Sales,Other-relative,Amer-Indian-Eskimo
61,?,Prof-school,7,Married-civ-spouse,Priv-house-serv,Not-in-family,White
54,Private,Assoc-voc,14,Separated,Tech-support,Own-child,White
38,Self-emp-not-inc,Preschool,2,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo
51,Private,Assoc-acdm,9,Married-spouse-absent,?,Unmarried,Black
30,?,9th,5,Separated,Prof-specialty,Own-child,Asian-Pac-Islander
83,Federal-gov,5th-6th,10,Married-AF-spouse,Tech-support,Not-in-family,Black
18,State-gov,7th-8th,12,Divorced,Farming-fishing,Wife,White
22,State-gov,1st-4th,6,Never-married,Farming-fishing,Other-relative,Black
21,Self-emp-inc,10th,11,Widowed,Adm-clerical,Other-relative,Black
48,Self-emp-inc,11th,11,Separated,?,Other-relative,White
66,State-gov,9th,7,Married-spouse-absent,Protective-serv,Husband,Other
63,Federal-gov,5th-6th,7,Never-married,Craft-repair,Other-relative,White
64,Local-gov,7th-8th,3,Married-civ-spouse,Prof-specialty,Other-relative,Black
54,Never-worked,7th-8th,12,Divorced,?,Unmarried,Black
35,Private,12th,2,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo
47,Private,HS-grad,4,Divorced,Handlers-cleaners,Not-in-family,Black
83,Private,Assoc-acdm,3,Separated,Adm-clerical,Not-in-family,White
63,Never-worked,12th,11,Never-married,Armed-Forces,Other-relative,Asian-Pac-Islander
39,Self-emp-inc,12th,5,Never-married,?,Own-child,Asian-Pac-Islander
79,Self-emp-inc,Prof-school,12,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo
24,Never-worked,5th-6th,14,Never-married,Other-service,Unmarried,Asian-Pac-Islander
30,Federal-gov,Bachelors,5,Married-AF-spouse,Transport-moving,Husband,White
42,Private,7th-8th,4,Widowed,Sales,Own-child,White
68,Private,5th-6th,4,Never-married,Armed-Forces,Husband,White
33,Federal-gov,5th-6th,11,Separated,?,Other-relative,White
