age,workclass,education,education-num,marital-status,occupation,relationship,race
47,Self-emp-not-inc,Prof-school,11,Married-civ-spouse,Armed-Forces,Other-relative,Asian-Pac-Islander
43,Local-gov,Masters,10,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander
55,Federal-gov,10th,2,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo
49,Without-pay,11th,1,Never-married,Exec-managerial,Other-relative,White
40,Without-pay,7th-8th,2,Married-AF-spouse,Sales,Own-child,White
45,?,11th,15,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander
33,Local-gov,Doctorate,16,Married-spouse-absent,Handlers-cleaners,Husband,White
40,Self-emp-not-inc,Bachelors,3,Married-civ-spouse,Other-service,Husband,Other
20,State-gov,Assoc-voc,4,Married-civ-spouse,Craft-repair,Wife,White
62,Federal-gov,Some-college,3,Never-married,Other-service,Not-in-family,White
20,State-gov,Preschool,12,Separated,?,Other-relative,Amer-Indian-Eskimo
77,Local-gov,Bachelors,1,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo
40,Federal-gov,Bachelors,12,Married-spouse-absent,Farming-fishing,Own-child,Amer-Indian-Eskimo
82,State-gov,Preschool,9,Never-married,Sales,Other-relative,White
51,Self-emp-inc,9th,15,Married-spouse-absent,Prof-specialty,Other-relative,Other
75,Private,11th,1,Married-AF-spouse,Craft-repair,Own-child,White
57,Never-worked,Bachelors,3,Divorced,Machine-op-inspct,Own-child,White
47,Without-pay,12th,8,Separated,Craft-repair,Husband,Black
26,Without-pay,Assoc-voc,11,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander
82,Self-emp-not-inc,1st-4th,4,Married-spouse-absent,Farming-fishing,Wife,Black
38,Self-emp-not-inc,9th,4,Widowed,Handlers-cleaners,Husband,White
68,Local-gov,Assoc-acdm,11,Never-married,Exec-managerial,Not-in-family,White
57,Federal-gov,Doctorate,3,Divorced,Farming-fishing,Unmarried,Black
27,Self-emp-not-inc,10th,12,Widowed,Farming-fishing,Wife,Asian-Pac-Islander
31,Self-emp-inc,9th,6,Divorced,Farming-fishing,Own-child,Black
21,?,9th,6,Married-AF-spouse,Protective-serv,Wife,Black
22,Self-emp-inc,11th,2,Never-married,Adm-clerical,Own-child,Black
45,?,Assoc-voc,12,Divorced,Transport-moving,Own-child,White
55,Self-emp-not-inc,9th,5,Never-married,Protective-serv,Wife,Other
21,Never-worked,Some-college,9,Widowed,Exec-managerial,Wife,White
22,Private,9th,12,Married-AF-spouse,Transport-moving,Unmarried,Black
78,Self-emp-not-inc,Masters,4,Married-AF-spouse,Adm-clerical,Unmarried,White
49,Never-worked,1st-4th,9,Widowed,Tech-support,Husband,White
30,Local-gov,Assoc-acdm,7,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander
39,Never-worked,5th-6th,1,Married-civ-spouse,Priv-house-serv,Own-child,Black
17,State-gov,Masters,10,Married-civ-spouse,Exec-managerial,Not-in-family,White
61,Self-emp-inc,1st-4th,3,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander
25,Without-pay,7th-8th,9,Married-spouse-absent,?,Own-child,Black
73,Never-worked,12th,15,Never-married,Protective-serv,Unmarried,Black
38,Private,9th,15,Married-spouse-absent,Armed-Forces,Wife,Black
81,State-gov,11th,2,Separated,Sales,Husband,Other
45,Private,Some-college,7,Separated,Craft-repair,Other-relative,Black
68,State-gov,10th,6,Married-civ-spouse,Handlers-cleaners,Wife,White
28,Local-gov,Preschool,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander
46,State-gov,Preschool,2,Married-AF-spouse,Protective-serv,Not-in-family,Other
28,Self-emp-inc,Assoc-acdm,7,Married-AF-spouse,Tech-support,Wife,Black
76,State-gov,Prof-school,14,Married-spouse-absent,Farming-fishing,Unmarried,Asian-Pac-Islander
60,Self-emp-inc,12th,12,Married-AF-spouse,Sales,Unmarried,Amer-Indian-Eskimo
19,Self-emp-inc,1st-4th,10,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo
29,Federal-gov,HS-grad,1,Widowed,Sales,Unmarried,White
61,State-gov,1st-4th,12,Separated,Craft-repair,Not-in-family,Other
41,Self-emp-inc,Prof-school,12,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo
48,Local-gov,11th,3,Widowed,?,Other-relative,Other
42,Federal-gov,9th,7,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander
65,Private,12th,15,Separated,Craft-repair,Husband,Asian-Pac-Islander
82,Private,11th,9,Never-married,Tech-support,Wife,Other
31,Private,5th-6th,7,Widowed,Handlers-cleaners,Husband,Black
67,?,5th-6th,10,Divorced,Priv-house-serv,Wife,White
39,Never-worked,Assoc-acdm,14,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo
50,Self-emp-not-inc,Preschool,15,Married-AF-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo
36,?,Preschool,8,Divorced,Protective-serv,Other-relative,White
34,Never-worked,12th,8,Widowed,Handlers-cleaners,Own-child,Asian-Pac-Islander
34,Never-worked,12th,10,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander
18,Private,Preschool,12,Married-spouse-absent,Craft-repair,Not-in-family,Other
22,State-gov,Masters,15,Married-spouse-absent,Craft-repair,Not-in-family,White
82,Private,5th-6th,14,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander
81,Federal-gov,Bachelors,15,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo
22,Without-pay,Assoc-voc,7,Married-AF-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander
21,Never-worked,Assoc-acdm,4,Married-civ-spouse,Protective-serv,Own-child,Black
49,Private,7th-8th,1,Never-married,?,Wife,Black
26,Self-emp-inc,Some-college,3,Married-AF-spouse,Prof-specialty,Husband,Asian-Pac-Islander
82,?,7th-8th,1,Separated,Priv-house-serv,Unmarried,Asian-Pac-Islander
29,Self-emp-inc,Masters,12,Separated,Adm-clerical,Husband,Asian-Pac-Islander
30,State-gov,10th,10,Married-spouse-absent,Sales,Wife,Other
54,Private,Assoc-acdm,6,Married-civ-spouse,Armed-Forces,Other-relative,Black
75,Local-gov,Masters,11,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo
52,Self-emp-not-inc,Bachelors,6,Married-civ-spouse,Handlers-cleaners,Own-child,White
39,Self-emp-not-inc,Preschool,10,Married-spouse-absent,Armed-Forces,Own-child,Other
71,Federal-gov,5th-6th,3,Never-married,Sales,Husband,White
60,Never-worked,Assoc-acdm,5,Married-spouse-absent,Transport-moving,Not-in-family,Amer-Indian-Eskimo
41,Federal-gov,Assoc-acdm,7,Never-married,Sales,Other-relative,White
34,State-gov,12th,12,Married-AF-spouse,Priv-house-serv,Other-relative,White
76,Self-emp-inc,1st-4th,13,Married-spouse-absent,Exec-managerial,Wife,Black
47,Without-pay,Assoc-voc,1,Married-AF-spouse,Sales,Husband,Black
70,?,Preschool,12,Never-married,?,Not-in-family,Other
62,Without-pay,Some-college,7,Married-civ-spouse,Priv-house-serv,Not-in-family,Black
46,Local-gov,9th,15,Never-married,Tech-support,Wife,Other
61,Self-emp-not-inc,12th,11,Never-married,Transport-moving,Other-relative,Black
77,Never-worked,Doctorate,2,Married-AF-spouse,Priv-house-serv,Wife,Other
88,Without-pay,5th-6th,13,Married-civ-spouse,Adm-clerical,Not-in-family,Other
61,Local-gov,12th,15,Widowed,Handlers-cleaners,Not-in-family,Asian-Pac-Islander
38,?,5th-6th,2,Married-spouse-absent,Priv-house-serv,Unmarried,Amer-Indian-Eskimo
57,Local-gov,Preschool,15,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo
73,Federal-gov,10th,11,Never-married,Sales,Husband,White
61,Without-pay,Masters,3,Never-married,Handlers-cleaners,Unmarried,Other
35,Local-gov,Bachelors,12,Married-AF-spouse,Craft-repair,Wife,White
65,Self-emp-inc,Assoc-voc,4,Separated,Armed-Forces,Husband,Asian-Pac-Islander
77,Private,7th-8th,4,Divorced,Transport-moving,Husband,Black
30,State-gov,1st-4th,10,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander
80,Local-gov,Doctorate,6,Married-AF-spouse,Prof-specialty,Other-relative,Other
69,Never-worked,10th,1,Divorced,Protective-serv,Wife,White
47,Private,5th-6th,10,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander
63,Local-gov,HS-grad,1,Separated,Tech-support,Husband,White
43,Without-pay,5th-6th,10,Married-AF-spouse,Exec-managerial,Wife,White
34,Self-emp-not-inc,Bachelors,11,Separated,Machine-op-inspct,Husband,Black
23,Federal-gov,Assoc-voc,5,Married-spouse-absent,Tech-support,Unmarried,Other
36,Federal-gov,Prof-school,12,Married-AF-spouse,Prof-specialty,Wife,Black
43,Self-emp-inc,5th-6th,4,Married-civ-spouse,Exec-managerial,Wife,Black
56,Without-pay,7th-8th,1,Married-spouse-absent,Priv-house-serv,Other-relative,White
75,Self-emp-inc,10th,8,Separated,Farming-fishing,Not-in-family,Black
50,Private,Bachelors,3,Never-married,Transport-moving,Husband,Asian-Pac-Islander
70,Without-pay,10th,12,Never-married,Craft-repair,Husband,Black
40,Federal-gov,5th-6th,7,Married-spouse-absent,Craft-repair,Husband,Black
81,Federal-gov,1st-4th,13,Married-spouse-absent,Exec-managerial,Own-child,White
42,Private,10th,13,Separated,Tech-support,Own-child,Amer-Indian-Eskimo
58,Private,Preschool,15,Married-AF-spouse,Adm-clerical,Own-child,Asian-Pac-Islander
48,Without-pay,7th-8th,5,Divorced,Adm-clerical,Unmarried,Black
61,Federal-gov,Doctorate,16,Widowed,Transport-moving,Wife,Black
63,Self-emp-not-inc,12th,15,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo
17,Self-emp-not-inc,HS-grad,15,Married-spouse-absent,Protective-serv,Unmarried,White
42,?,HS-grad,14,Separated,Armed-Forces,Other-relative,Other
47,Self-emp-not-inc,10th,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other
78,Self-emp-not-inc,Assoc-acdm,10,Married-civ-spouse,Transport-moving,Own-child,White
80,Federal-gov,5th-6th,2,Married-spouse-absent,?,Husband,White
51,Never-worked,Prof-school,12,Never-married,Other-service,Own-child,Black
51,Self-emp-not-inc,Masters,8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander
39,Self-emp-not-inc,Prof-school,11,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander
41,Self-emp-not-inc,10th,7,Never-married,Prof-specialty,Husband,Asian-Pac-Islander
67,Self-emp-inc,9th,9,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo
71,?,Assoc-voc,4,Divorced,Handlers-cleaners,Not-in-family,Other
57,Self-emp-not-inc,Assoc-voc,7,Widowed,Farming-fishing,Unmarried,Black
18,?,Doctorate,15,Never-married,Other-service,Own-child,Other
77,Self-emp-inc,5th-6th,15,Married-spouse-absent,Sales,Unmarried,White
28,State-gov,10th,13,Widowed,Craft-repair,Husband,White
27,Never-worked,Assoc-acdm,12,Divorced,Farming-fishing,Own-child,Other
26,Private,1st-4th,3,Married-AF-spouse,Prof-specialty,Wife,White
66,Self-emp-inc,5th-6th,16,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo
45,Self-emp-inc,Doctorate,4,Divorced,Armed-Forces,Wife,Asian-Pac-Islander
65,Federal-gov,Masters,8,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo
49,Self-emp-inc,5th-6th,11,Married-AF-spouse,Sales,Not-in-family,Black
58,State-gov,Some-college,9,Divorced,Priv-house-serv,Not-in-family,Black
23,?,Some-college,14,Widowed,?,Own-child,Amer-Indian-Eskimo
76,State-gov,12th,13,Separated,Exec-managerial,Own-child,Other
78,Self-emp-inc,Doctorate,1,Never-married,Armed-Forces,Unmarried,White
31,Without-pay,Doctorate,6,Divorced,Transport-moving,Wife,Asian-Pac-Islander
74,Local-gov,12th,6,Widowed,Handlers-cleaners,Wife,Other
32,Self-emp-not-inc,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,Black
68,Without-pay,9th,9,Widowed,Prof-specialty,Not-in-family,White
63,Local-gov,Doctorate,14,Married-spouse-absent,Tech-support,Own-child,Amer-Indian-Eskimo
67,Local-gov,Assoc-voc,7,Divorced,Other-service,Not-in-family,Asian-Pac-Islander
49,Private,7th-8th,15,Separated,Sales,Wife,Asian-Pac-Islander
26,Private,9th,2,Married-AF-spouse,Sales,Other-relative,Black
39,?,12th,11,Separated,?,Husband,White
39,Without-pay,9th,13,Separated,Priv-house-serv,Husband,White
79,?,10th,8,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander
83,Self-emp-not-inc,Masters,3,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo
62,State-gov,Prof-school,9,Widowed,Priv-house-serv,Other-relative,Other
47,Private,1st-4th,16,Married-spouse-absent,Transport-moving,Own-child,Other
81,Without-pay,HS-grad,4,Married-civ-spouse,Tech-support,Unmarried,Other
30,Never-worked,10th,9,Divorced,Priv-house-serv,Own-child,Other
63,Without-pay,11th,13,Separated,Machine-op-inspct,Other-relative,Black
85,Never-worked,Preschool,6,Widowed,Sales,Not-in-family,White
65,State-gov,Masters,7,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo
81,Self-emp-not-inc,5th-6th,12,Widowed,Tech-support,Wife,Amer-Indian-Eskimo
65,Self-emp-not-inc,9th,16,Widowed,Prof-specialty,Own-child,Amer-Indian-Eskimo
49,?,12th,6,Married-civ-spouse,Farming-fishing,Not-in-family,Other
19,Self-emp-inc,Assoc-voc,8,Widowed,?,Not-in-family,Other
79,?,Masters,2,Divorced,Sales,Wife,Amer-Indian-Eskimo
79,Federal-gov,12th,7,Separated,Farming-fishing,Unmarried,Amer-Indian-Eskimo
17,Self-emp-not-inc,Doctorate,4,Never-married,Exec-managerial,Not-in-family,White
32,Local-gov,Assoc-acdm,4,Married-civ-spouse,Priv-house-serv,Own-child,Asian-Pac-Islander
76,Self-emp-not-inc,7th-8th,15,Married-civ-spouse,Exec-managerial,Other-relative,Black
87,Local-gov,Some-college,12,Married-AF-spouse,Protective-serv,Not-in-family,White
61,Self-emp-inc,11th,16,Married-spouse-absent,?,Wife,White
65,Self-emp-not-inc,Bachelors,11,Separated,Protective-serv,Husband,Other
57,Self-emp-inc,5th-6th,9,Married-AF-spouse,Protective-serv,Own-child,White
67,Self-emp-inc,9th,6,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander
76,Local-gov,Assoc-acdm,11,Divorced,Tech-support,Unmarried,Asian-Pac-Islander
64,Federal-gov,5th-6th,6,Divorced,Farming-fishing,Wife,White
35,?,Prof-school,2,Separated,Exec-managerial,Other-relative,Black
78,Self-emp-not-inc,Some-college,13,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo
74,Never-worked,10th,15,Married-civ-spouse,Craft-repair,Own-child,Black
75,Never-worked,Assoc-acdm,11,Separated,Sales,Other-relative,Black
59,Self-emp-not-inc,Bachelors,16,Married-AF-spouse,Craft-repair,Other-relative,Asian-Pac-Islander
75,Self-emp-inc,Doctorate,13,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo
38,Local-gov,10th,7,Widowed,?,Other-relative,Other
82,Self-emp-not-inc,11th,12,Married-civ-spouse,Adm-clerical,Unmarried,Other
43,Local-gov,Doctorate,16,Divorced,Machine-op-inspct,Husband,Black
18,Federal-gov,11th,4,Married-AF-spouse,Priv-house-serv,Husband,Black
25,Private,Bachelors,6,Separated,Prof-specialty,Unmarried,Black
40,Without-pay,Bachelors,15,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo
62,Self-emp-not-inc,Preschool,5,Married-civ-spouse,Adm-clerical,Not-in-family,Other
64,Federal-gov,Some-college,11,Separated,Exec-managerial,Not-in-family,White
30,?,Prof-school,16,Separated,Priv-house-serv,Wife,White
52,Never-worked,Some-college,7,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander
33,?,Assoc-acdm,2,Separated,Machine-op-inspct,Own-child,Black
31,?,9th,14,Divorced,Craft-repair,Unmarried,Black
26,Without-pay,12th,4,Separated,Adm-clerical,Other-relative,Asian-Pac-Islander
75,Private,Bachelors,5,Never-married,Priv-house-serv,Husband,White
54,Self-emp-inc,12th,8,Widowed,Priv-house-serv,Not-in-family,White
53,Never-worked,9th,12,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other
68,Local-gov,10th,10,Married-civ-spouse,Priv-house-serv,Unmarried,Other
67,Without-pay,Preschool,10,Widowed,?,Other-relative,White
61,Without-pay,Prof-school,5,Separated,Handlers-cleaners,Own-child,Asian-Pac-Islander
41,Never-worked,Assoc-acdm,14,Never-married,Other-service,Other-relative,Other
41,Self-emp-not-inc,Assoc-voc,2,Divorced,Farming-fishing,Wife,Amer-Indian-Eskimo
27,Local-gov,5th-6th,9,Widowed,Tech-support,Husband,Amer-Indian-Eskimo
62,Without-pay,Prof-school,14,Never-married,Armed-Forces,Unmarried,Amer-Indian-Eskimo
81,State-gov,Assoc-acdm,14,Married-civ-spouse,Other-service,Unmarried,White
41,?,Prof-school,2,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander
30,Self-emp-inc,Doctorate,11,Separated,Protective-serv,Own-child,Asian-Pac-Islander
28,Self-emp-inc,HS-grad,3,Married-spouse-absent,Adm-clerical,Husband,White
86,State-gov,Assoc-voc,3,Married-spouse-absent,Prof-specialty,Own-child,Black
61,Local-gov,12th,8,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander
35,Self-emp-inc,Bachelors,11,Married-civ-spouse,Tech-support,Unmarried,Asian-Pac-Islander
32,Federal-gov,5th-6th,3,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander
38,State-gov,12th,13,Married-spouse-absent,Prof-specialty,Own-child,Other
73,?,5th-6th,3,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo
50,Federal-gov,10th,7,Never-married,Protective-serv,Other-relative,Other
66,Without-pay,Bachelors,16,Never-married,Priv-house-serv,Not-in-family,Black
47,Private,Prof-school,6,Married-AF-spouse,Farming-fishing,Husband,White
42,Self-emp-not-inc,1st-4th,10,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo
44,Private,5th-6th,15,Separated,Protective-serv,Other-relative,Asian-Pac-Islander
61,Private,9th,6,Married-civ-spouse,Other-service,Own-child,Black
62,Without-pay,9th,14,Divorced,Transport-moving,Own-child,White
43,Federal-gov,Bachelors,1,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander
26,Federal-gov,7th-8th,13,Widowed,Craft-repair,Husband,Other
65,Without-pay,HS-grad,16,Divorced,Adm-clerical,Not-in-family,Black
81,Private,Doctorate,12,Separated,Armed-Forces,Other-relative,Amer-Indian-Eskimo
79,Local-gov,Assoc-voc,15,Separated,?,Husband,Black
19,Never-worked,5th-6th,2,Married-spouse-absent,Armed-Forces,Wife,White
81,State-gov,Prof-school,7,Married-spouse-absent,Exec-managerial,Wife,White
65,?,Prof-school,11,Widowed,Machine-op-inspct,Wife,Asian-Pac-Islander
63,Federal-gov,7th-8th,6,Married-AF-spouse,Tech-support,Husband,Black
29,Without-pay,5th-6th,8,Married-civ-spouse,Prof-specialty,Wife,Black
50,Without-pay,12th,13,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo
52,Self-emp-not-inc,12th,5,Widowed,Armed-Forces,Own-child,White
40,State-gov,Assoc-acdm,4,Separated,Transport-moving,Own-child,Amer-Indian-Eskimo
23,Local-gov,9th,16,Divorced,Armed-Forces,Other-relative,White
38,Without-pay,7th-8th,2,Married-spouse-absent,Machine-op-inspct,Own-child,Black
36,Never-worked,Some-college,7,Married-AF-spouse,Adm-clerical,Husband,White
53,Local-gov,Prof-school,10,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander
55,Self-emp-inc,11th,5,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo
24,?,1st-4th,10,Widowed,Handlers-cleaners,Unmarried,Asian-Pac-Islander
26,Never-worked,7th-8th,14,Separated,Other-service,Own-child,Asian-Pac-Islander
40,Local-gov,Bachelors,1,Married-spouse-absent,Adm-clerical,Unmarried,Black
73,Federal-gov,10th,8,Widowed,Armed-Forces,Wife,Asian-Pac-Islander
30,Self-emp-inc,11th,14,Never-married,Prof-specialty,Wife,Asian-Pac-Islander
49,Self-emp-inc,10th,11,Married-spouse-absent,Transport-moving,Wife,Amer-Indian-Eskimo
76,Local-gov,12th,10,Married-civ-spouse,Prof-specialty,Wife,White
40,Private,HS-grad,13,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo
48,State-gov,HS-grad,4,Separated,Craft-repair,Own-child,Other
28,Private,Doctorate,8,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander
78,State-gov,11th,13,Married-AF-spouse,Exec-managerial,Other-relative,Other
47,Never-worked,Some-college,2,Divorced,Transport-moving,Wife,White
31,Local-gov,Preschool,16,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo
36,Without-pay,1st-4th,1,Married-spouse-absent,Transport-moving,Husband,Amer-Indian-Eskimo
29,Local-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Wife,White
58,Self-emp-inc,Assoc-voc,8,Married-spouse-absent,Armed-Forces,Unmarried,Asian-Pac-Islander
67,Self-emp-inc,Assoc-voc,6,Married-civ-spouse,Transport-moving,Other-relative,Black
84,State-gov,Preschool,16,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander
77,Private,Assoc-voc,9,Married-spouse-absent,Farming-fishing,Other-relative,White
77,Never-worked,Masters,16,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander
74,Federal-gov,Masters,2,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander
81,Local-gov,Doctorate,2,Married-civ-spouse,Transport-moving,Wife,White
19,Federal-gov,Preschool,16,Married-AF-spouse,?,Not-in-family,Black
68,Self-emp-not-inc,11th,5,Widowed,Priv-house-serv,Husband,White
60,Never-worked,9th,6,Married-AF-spouse,Handlers-cleaners,Own-child,Black
22,Private,Bachelors,11,Separated,Armed-Forces,Other-relative,Asian-Pac-Islander
73,Without-pay,Some-college,14,Widowed,Sales,Other-relative,Black
43,Self-emp-inc,Some-college,13,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander
62,Federal-gov,12th,12,Married-civ-spouse,Prof-specialty,Unmarried,Black
62,Self-emp-inc,1st-4th,12,Married-spouse-absent,Prof-specialty,Wife,Black
45,Self-emp-inc,Doctorate,4,Separated,Protective-serv,Own-child,Amer-Indian-Eskimo
18,Without-pay,7th-8th,5,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander
50,Never-worked,Doctorate,1,Divorced,Sales,Own-child,Other
24,Local-gov,Preschool,16,Separated,Sales,Other-relative,Asian-Pac-Islander
35,?,5th-6th,1,Married-civ-spouse,Armed-Forces,Other-relative,Black
38,Self-emp-inc,Doctorate,7,Divorced,Protective-serv,Husband,Black
27,Self-emp-inc,Doctorate,9,Married-AF-spouse,Adm-clerical,Own-child,Asian-Pac-Islander
59,Self-emp-inc,5th-6th,14,Widowed,Prof-specialty,Own-child,Other
80,Without-pay,Masters,6,Divorced,Other-service,Unmarried,Asian-Pac-Islander
75,Never-worked,9th,16,Divorced,Sales,Own-child,Black
77,State-gov,7th-8th,13,Married-spouse-absent,Sales,Unmarried,White
47,Self-emp-inc,11th,11,Separated,Priv-house-serv,Other-relative,Black
70,Federal-gov,Assoc-acdm,2,Married-civ-spouse,Priv-house-serv,Unmarried,White
32,Without-pay,Assoc-voc,6,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo
52,Private,HS-grad,8,Married-AF-spouse,Tech-support,Husband,Black
75,Never-worked,11th,4,Married-AF-spouse,Sales,Husband,Other
40,Federal-gov,Assoc-acdm,5,Separated,Tech-support,Own-child,Other
22,Federal-gov,Assoc-acdm,9,Widowed,Armed-Forces,Own-child,Other
41,Private,Some-college,3,Separated,Farming-fishing,Husband,Asian-Pac-Islander
52,State-gov,7th-8th,16,Married-spouse-absent,Prof-specialty,Unmarried,Other
74,Self-emp-inc,Some-college,9,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo
46,Never-worked,Prof-school,10,Never-married,Protective-serv,Husband,Asian-Pac-Islander
31,?,Assoc-voc,13,Widowed,Other-service,Own-child,Black
69,Self-emp-not-inc,Bachelors,2,Married-AF-spouse,?,Not-in-family,Other
79,Without-pay,Preschool,3,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo
21,?,Doctorate,8,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo
26,Self-emp-not-inc,5th-6th,2,Married-spouse-absent,Protective-serv,Not-in-family,White
44,Self-emp-inc,12th,2,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander
48,State-gov,11th,9,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander
32,Self-emp-not-inc,HS-grad,13,Married-AF-spouse,Armed-Forces,Other-relative,Other
23,Self-emp-not-inc,10th,4,Married-civ-spouse,Adm-clerical,Unmarried,Other
56,Self-emp-not-inc,Masters,16,Married-civ-spouse,Tech-support,Unmarried,Other
21,?,Some-college,15,Never-married,Sales,Unmarried,Black
82,Private,Assoc-voc,15,Married-AF-spouse,Priv-house-serv,Unmarried,White
41,State-gov,Prof-school,13,Widowed,Transport-moving,Own-child,Asian-Pac-Islander
19,State-gov,5th-6th,10,Married-spouse-absent,Priv-house-serv,Wife,Other
76,Never-worked,Some-college,15,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander
54,Never-worked,HS-grad,2,Married-spouse-absent,Machine-op-inspct,Husband,Black
17,?,Some-college,4,Widowed,Farming-fishing,Own-child,Other
40,Without-pay,1st-4th,9,Never-married,Tech-support,Unmarried,Asian-Pac-Islander
23,Without-pay,5th-6th,14,Married-AF-spouse,Prof-specialty,Other-relative,Black
36,Never-worked,12th,15,Widowed,Protective-serv,Wife,Asian-Pac-Islander
68,Self-emp-inc,Doctorate,12,Separated,Craft-repair,Other-relative,Black
26,Local-gov,Doctorate,1,Divorced,Sales,Husband,Black
32,Private,9th,8,Separated,Farming-fishing,Husband,White
54,Self-emp-not-inc,9th,5,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other
61,Self-emp-inc,12th,8,Separated,?,Husband,Black
60,?,Some-college,11,Separated,?,Own-child,Black
37,Never-worked,5th-6th,15,Never-married,Priv-house-serv,Other-relative,Other
39,Without-pay,Assoc-acdm,7,Widowed,Sales,Husband,Asian-Pac-Islander
32,Local-gov,Assoc-voc,6,Never-married,Farming-fishing,Wife,Asian-Pac-Islander
62,Private,12th,11,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo
46,State-gov,5th-6th,12,Married-civ-spouse,Handlers-cleaners,Husband,Black
