age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35,Private,284652,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
35,Self-emp-not-inc,223392,Bachelors,9,Divorced,Tech-support,Husband,White,Male,2936,1977,20,United-States,<=50K
27,Private,123557,12th,4,Married-civ-spouse,Exec-managerial,Own-child,White,Male,7298,0,40,Nicaragua,<=50K
34,Private,122288,7th-8th,10,Separated,Craft-repair,Husband,White,Male,0,1848,45,Vietnam,<=50K
28,State-gov,20101,Masters,9,Married-civ-spouse,Other-service,Other-relative,White,Male,6497,1848,40,Jamaica,<=50K
61,Private,181721,11th,14,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Male,0,0,25,United-States,<=50K
49,Private,343052,HS-grad,5,Never-married,Prof-specialty,Other-relative,White,Male,0,0,60,Guatemala,>50K
36,Private,208577,Preschool,13,Married-AF-spouse,?,Own-child,White,Male,0,1340,86,Taiwan,<=50K
37,Private,181282,Assoc-voc,9,Never-married,Prof-specialty,Husband,White,Male,0,2001,40,United-States,<=50K
21,Private,291052,9th,11,Never-married,Sales,Unmarried,White,Female,0,213,25,United-States,>50K
34,Private,236096,Bachelors,15,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,2009,0,40,United-States,<=50K
24,?,434463,Some-college,5,Separated,Other-service,Husband,White,Male,0,1579,45,United-States,>50K
67,Private,173716,Masters,13,Never-married,Sales,Husband,White,Female,0,2206,51,United-States,<=50K
27,Private,169958,Assoc-acdm,9,Never-married,Adm-clerical,Other-relative,White,Female,0,1579,45,United-States,<=50K
18,Private,303860,HS-grad,9,Widowed,Adm-clerical,Wife,White,Female,15024,1485,36,United-States,<=50K
23,Private,104737,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,7298,1848,40,Nicaragua,>50K
44,?,196673,11th,10,Divorced,Prof-specialty,Husband,White,Male,0,213,74,United-States,<=50K
45,Private,143741,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,2829,0,40,El-Salvador,<=50K
68,Private,223392,Some-college,5,Never-married,Sales,Husband,Black,Female,0,0,50,United-States,>50K
67,Self-emp-not-inc,32776,Preschool,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,77,United-States,<=50K
36,Private,173271,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K
81,Private,140957,HS-grad,6,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
43,Private,398019,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,2993,2002,18,United-States,<=50K
21,State-gov,53850,Bachelors,9,Divorced,Tech-support,Wife,White,Male,0,0,85,United-States,<=50K
46,Private,35626,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
45,Self-emp-not-inc,225970,Assoc-acdm,5,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
62,Private,143807,Bachelors,4,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,1340,80,United-States,>50K
37,Private,435604,Bachelors,14,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
26,?,211116,Assoc-voc,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K
47,Private,165134,Some-college,13,Never-married,Other-service,Not-in-family,White,Female,3103,0,40,United-States,<=50K
81,Private,206291,Some-college,9,Separated,Other-service,Husband,White,Male,0,0,88,United-States,<=50K
37,Federal-gov,92886,Bachelors,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,2001,40,United-States,<=50K
43,Private,186183,11th,14,Never-married,Adm-clerical,Wife,Black,Female,6849,0,35,United-States,>50K
35,Local-gov,221317,Some-college,11,Married-civ-spouse,Other-service,Unmarried,White,Male,7298,0,40,United-States,<=50K
69,Never-worked,159049,Bachelors,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,2002,11,United-States,<=50K
18,State-gov,285335,Some-college,14,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,191858,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,11,Puerto-Rico,<=50K
30,Private,110954,Bachelors,9,Divorced,Sales,Husband,White,Female,3103,0,40,United-States,<=50K
42,Local-gov,365050,Prof-school,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,213,40,United-States,<=50K
41,Private,57711,Masters,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,594,1340,75,United-States,<=50K
44,Private,196227,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States,<=50K
56,Private,185127,Bachelors,9,Never-married,Transport-moving,Husband,White,Male,15024,1411,40,United-States,>50K
40,Private,219293,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,3103,0,60,United-States,<=50K
20,Private,220840,11th,5,Separated,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
35,Private,127610,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,1424,1411,40,United-States,>50K
25,Private,146013,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,2051,11,United-States,<=50K
34,?,193144,Some-college,4,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
28,State-gov,94461,Masters,9,Married-civ-spouse,Sales,Own-child,White,Male,2829,0,50,United-States,<=50K
55,Federal-gov,135500,HS-grad,5,Never-married,Adm-clerical,Own-child,White,Male,2009,0,86,United-States,>50K
39,?,192399,10th,10,Divorced,Adm-clerical,Husband,White,Male,7298,2002,40,United-States,>50K
19,Private,204209,7th-8th,9,Never-married,Exec-managerial,Husband,White,Female,2463,0,9,United-States,<=50K
44,?,26145,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,2050,0,59,United-States,>50K
24,Private,230789,Bachelors,13,Never-married,Other-service,Unmarried,White,Male,15024,0,40,Dominican-Republic,>50K
75,Private,33114,Some-college,13,Never-married,?,Husband,White,Male,5721,3900,37,United-States,<=50K
21,Private,137862,12th,9,Married-civ-spouse,Sales,Unmarried,White,Male,2829,0,40,United-States,<=50K
29,Private,245572,HS-grad,9,Never-married,Tech-support,Husband,White,Female,2597,0,41,United-States,<=50K
33,Self-emp-not-inc,123083,Assoc-voc,7,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,2002,25,United-States,<=50K
45,Private,196725,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,6849,0,30,United-States,<=50K
44,Private,190561,Masters,13,Married-civ-spouse,Tech-support,Husband,White,Male,2050,0,48,United-States,>50K
24,Private,294121,Assoc-voc,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
29,Private,151864,HS-grad,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Jamaica,<=50K
47,Self-emp-not-inc,200453,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,6418,0,40,United-States,<=50K
62,Private,231777,Bachelors,9,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,36,United-States,<=50K
71,Private,33831,9th,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,2824,65,United-States,<=50K
77,Private,159726,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
26,Private,143129,Doctorate,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,594,0,55,United-States,<=50K
26,Private,501144,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,2635,0,50,United-States,<=50K
41,Private,219519,Preschool,10,Married-civ-spouse,Other-service,Own-child,White,Male,2936,0,35,United-States,<=50K
55,Private,257337,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,14344,0,40,United-States,<=50K
27,Private,56480,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1579,40,United-States,<=50K
20,Private,152150,HS-grad,9,Never-married,Sales,Husband,White,Female,0,1669,50,United-States,<=50K
37,State-gov,161285,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K
44,Private,290403,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,11,United-States,<=50K
28,Private,117779,11th,9,Divorced,Adm-clerical,Wife,White,Male,0,1411,40,United-States,<=50K
40,Private,609935,Assoc-voc,6,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,56,United-States,<=50K
37,Private,125178,11th,10,Never-married,?,Husband,White,Male,99999,0,94,United-States,<=50K
41,Private,133906,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
39,Private,108808,Some-college,13,Never-married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
39,Private,350661,Masters,9,Divorced,Sales,Not-in-family,Black,Male,0,0,50,United-States,<=50K
22,Private,103323,Preschool,13,Married-civ-spouse,Sales,Husband,Black,Female,2050,1902,25,Puerto-Rico,<=50K
64,Private,94100,7th-8th,13,Never-married,Prof-specialty,Husband,White,Female,0,0,12,United-States,<=50K
38,Private,422013,Masters,10,Never-married,Exec-managerial,Own-child,White,Female,41310,0,45,United-States,<=50K
24,Private,167405,7th-8th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,30433,10th,13,Widowed,?,Husband,White,Male,0,0,30,United-States,<=50K
77,Private,227446,Masters,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
30,Private,122626,Bachelors,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,2267,40,United-States,<=50K
42,Private,167848,10th,4,Divorced,Sales,Husband,White,Male,2050,0,40,United-States,<=50K
53,Private,69757,Preschool,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,>50K
58,Private,387568,HS-grad,14,Never-married,Transport-moving,Not-in-family,White,Female,0,0,48,United-States,>50K
21,?,359985,Some-college,13,Married-civ-spouse,?,Own-child,White,Male,0,0,35,Japan,<=50K
30,Private,252646,HS-grad,9,Never-married,?,Husband,White,Male,0,0,50,Canada,<=50K
22,Private,251585,Bachelors,13,Widowed,Prof-specialty,Husband,White,Female,1424,0,37,United-States,<=50K
24,Private,95393,Doctorate,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
24,Private,242097,HS-grad,10,Widowed,Other-service,Other-relative,White,Male,15024,0,11,United-States,<=50K
46,Federal-gov,281647,11th,13,Divorced,Handlers-cleaners,Husband,White,Male,0,1340,25,United-States,<=50K
22,Self-emp-inc,155238,11th,9,Divorced,Transport-moving,Husband,White,Female,2176,0,1,Cambodia,<=50K
22,Private,118267,Some-college,5,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
45,Self-emp-not-inc,232614,9th,13,Married-civ-spouse,?,Not-in-family,White,Female,0,3004,25,United-States,<=50K
64,Private,245305,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,2993,0,40,United-States,>50K
54,Private,204145,Some-college,9,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,2339,40,United-States,<=50K
45,Private,356017,Some-college,9,Never-married,Machine-op-inspct,Husband,White,Female,0,1340,30,United-States,>50K
38,Private,290856,Bachelors,4,Never-married,Other-service,Own-child,White,Male,15024,1408,80,United-States,<=50K
37,Private,144161,HS-grad,10,Never-married,Craft-repair,Unmarried,White,Female,114,0,85,United-States,<=50K
34,?,173806,11th,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,66,United-States,<=50K
34,Self-emp-not-inc,174426,HS-grad,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,4865,1340,40,United-States,>50K
36,Private,78786,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,<=50K
38,Private,70539,Preschool,4,Married-civ-spouse,Craft-repair,Other-relative,White,Male,2050,0,40,?,>50K
32,?,256019,Assoc-acdm,4,Never-married,Prof-specialty,Own-child,White,Male,5721,0,40,United-States,>50K
27,Self-emp-not-inc,218329,Some-college,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,25,United-States,<=50K
25,?,421871,Preschool,10,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,17,United-States,>50K
34,Private,204085,10th,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,11,United-States,<=50K
42,Private,209448,Bachelors,14,Married-civ-spouse,?,Unmarried,White,Male,1424,0,40,United-States,<=50K
58,State-gov,287797,11th,9,Divorced,Priv-house-serv,Husband,White,Male,0,810,37,United-States,>50K
35,Private,134566,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,9562,0,36,United-States,<=50K
37,?,170939,7th-8th,9,Widowed,Prof-specialty,Own-child,White,Female,0,1669,20,United-States,<=50K
54,Local-gov,195891,Masters,13,Never-married,Other-service,Own-child,White,Female,0,1340,40,United-States,<=50K
25,Private,251659,Masters,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,Italy,<=50K
32,Private,64479,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,30,United-States,<=50K
67,Self-emp-not-inc,316211,Some-college,6,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
41,Private,71788,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,1902,25,United-States,>50K
19,Local-gov,158206,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,2352,25,United-States,<=50K
21,Local-gov,177828,HS-grad,15,Married-civ-spouse,Other-service,Own-child,White,Male,4787,0,37,Laos,<=50K
37,Local-gov,185359,Assoc-acdm,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1669,40,United-States,<=50K
67,Private,231232,Masters,4,Divorced,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
28,?,114117,Bachelors,15,Never-married,Machine-op-inspct,Own-child,White,Male,2829,0,20,United-States,<=50K
49,Private,83622,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,50,United-States,<=50K
42,?,124242,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,<=50K
36,Private,198634,Some-college,13,Married-civ-spouse,Other-service,Own-child,White,Male,0,1340,40,United-States,<=50K
58,Private,194733,11th,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
32,Local-gov,74660,Preschool,7,Never-married,Other-service,Husband,White,Male,0,0,85,United-States,>50K
64,Private,420282,Masters,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,56,United-States,<=50K
58,Private,173649,Bachelors,9,Divorced,Exec-managerial,Husband,Black,Male,0,0,25,Germany,<=50K
28,Private,239705,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,1485,42,United-States,<=50K
24,Local-gov,216608,Bachelors,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,El-Salvador,<=50K
29,Self-emp-not-inc,313022,Some-college,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
74,?,110920,Some-college,13,Married-civ-spouse,?,Unmarried,White,Male,0,0,21,United-States,<=50K
38,Private,133569,HS-grad,10,Never-married,?,Not-in-family,White,Male,0,2051,85,United-States,>50K
62,Private,119848,HS-grad,3,Never-married,Adm-clerical,Not-in-family,White,Female,4931,0,65,United-States,<=50K
67,Private,425092,Some-college,7,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,>50K
35,?,326232,11th,10,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,2105,0,1,United-States,<=50K
51,Local-gov,111387,11th,9,Never-married,Exec-managerial,Husband,White,Female,0,1721,86,United-States,>50K
18,Private,370837,HS-grad,12,Married-civ-spouse,Sales,Husband,Black,Male,0,0,1,United-States,<=50K
61,State-gov,198663,Prof-school,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,Germany,<=50K
40,Never-worked,215288,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1669,60,United-States,>50K
32,Private,48358,Assoc-acdm,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
58,Private,439263,HS-grad,10,Never-married,Machine-op-inspct,Own-child,White,Male,5721,0,40,United-States,<=50K
75,Private,523484,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,55,United-States,<=50K
64,Private,379418,Bachelors,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,United-States,<=50K
69,Private,149531,Bachelors,10,Never-married,Other-service,Husband,Black,Male,0,0,32,United-States,<=50K
53,Private,183810,Assoc-acdm,11,Never-married,Transport-moving,Not-in-family,White,Male,4931,2415,45,United-States,<=50K
21,Private,161198,Assoc-acdm,13,Married-civ-spouse,Other-service,Husband,Black,Female,0,1887,25,United-States,<=50K
75,Self-emp-not-inc,99254,Some-college,5,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
18,Private,168539,HS-grad,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,3004,86,United-States,<=50K
40,Private,121865,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,3418,1902,40,United-States,>50K
74,Self-emp-not-inc,307767,HS-grad,11,Divorced,Craft-repair,Wife,White,Male,2635,1669,40,United-States,>50K
38,Self-emp-not-inc,109445,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,91,United-States,<=50K
34,Private,270973,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,>50K
41,?,137618,Bachelors,9,Never-married,Craft-repair,Husband,White,Male,3471,2001,40,Italy,>50K
45,?,279485,11th,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,92115,Bachelors,10,Never-married,Transport-moving,Husband,White,Male,0,0,77,United-States,<=50K
26,Private,262802,Some-college,13,Divorced,Exec-managerial,Unmarried,White,Male,8614,0,40,United-States,<=50K
68,?,120518,Bachelors,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K
23,Private,19214,Doctorate,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States,<=50K
27,Private,25051,HS-grad,13,Married-civ-spouse,?,Own-child,White,Male,0,0,86,Japan,<=50K
28,Private,117253,11th,4,Never-married,Sales,Husband,White,Female,0,1617,40,United-States,<=50K
62,Private,170310,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,0,20,United-States,<=50K
68,Private,32334,Preschool,9,Separated,Other-service,Not-in-family,White,Female,0,1977,40,Taiwan,<=50K
38,Private,191628,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,86,United-States,<=50K
38,Private,138157,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,5455,0,86,Nicaragua,<=50K
32,Private,35890,HS-grad,10,Never-married,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
42,Private,187295,Some-college,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,30,France,<=50K
24,Local-gov,354405,Some-college,15,Never-married,Prof-specialty,Husband,White,Male,0,0,54,Jamaica,<=50K
37,Private,48211,HS-grad,10,Never-married,Other-service,Husband,White,Female,0,2352,40,United-States,<=50K
38,Private,136819,Preschool,5,Married-civ-spouse,Craft-repair,Husband,White,Female,0,2001,25,United-States,<=50K
67,?,236111,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1485,50,United-States,<=50K
59,Private,194773,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,2559,32,United-States,<=50K
24,Private,207321,Some-college,11,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,2238,50,United-States,<=50K
36,Private,180778,Bachelors,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K
43,Private,200863,Assoc-voc,13,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,2050,1844,42,United-States,<=50K
29,Never-worked,232894,9th,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,2001,45,United-States,<=50K
27,Private,165309,Bachelors,9,Never-married,Craft-repair,Not-in-family,White,Male,3411,0,25,United-States,>50K
46,Local-gov,214989,Bachelors,5,Married-civ-spouse,Sales,Unmarried,White,Female,0,3900,45,United-States,<=50K
40,Self-emp-not-inc,134524,11th,15,Never-married,Adm-clerical,Own-child,White,Male,0,0,44,United-States,<=50K
43,State-gov,97168,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,>50K
21,Private,188615,HS-grad,11,Never-married,Machine-op-inspct,Other-relative,White,Male,0,1485,11,United-States,<=50K
67,Private,376506,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,12,Nicaragua,<=50K
22,Private,350853,Masters,11,Married-civ-spouse,Sales,Not-in-family,White,Male,594,1974,86,United-States,>50K
35,Private,65372,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K
18,Self-emp-not-inc,43701,Bachelors,9,Never-married,Sales,Husband,White,Female,0,0,77,United-States,<=50K
52,Private,50048,HS-grad,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,32,United-States,<=50K
58,Private,116287,Some-college,13,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,2463,0,94,United-States,<=50K
25,Private,224854,Some-college,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,213,37,United-States,<=50K
29,Private,262688,Masters,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,810,30,United-States,<=50K
52,Private,107814,Preschool,10,Never-married,?,Own-child,White,Male,0,1977,60,United-States,<=50K
35,Self-emp-not-inc,220692,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,66,United-States,<=50K
36,Private,147098,Prof-school,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,188505,HS-grad,5,Never-married,Other-service,Not-in-family,White,Male,0,2352,50,United-States,<=50K
81,Private,187308,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,45,United-States,>50K
43,Private,382242,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,7298,0,45,France,<=50K
40,Private,36440,Assoc-voc,7,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,196773,Some-college,13,Separated,Farming-fishing,Other-relative,White,Male,0,1848,48,United-States,>50K
44,Private,178478,Prof-school,6,Never-married,Prof-specialty,Other-relative,White,Male,0,2238,47,United-States,>50K
44,Private,219718,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,2993,0,40,United-States,<=50K
52,Local-gov,294789,Bachelors,11,Never-married,Prof-specialty,Husband,White,Male,3103,0,85,United-States,<=50K
22,State-gov,196193,Masters,12,Never-married,Priv-house-serv,Husband,Black,Male,7298,0,35,United-States,<=50K
25,?,103651,Doctorate,4,Never-married,Adm-clerical,Own-child,White,Female,3103,2824,44,?,<=50K
57,Private,231961,HS-grad,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
21,?,296317,7th-8th,10,Widowed,Prof-specialty,Husband,White,Male,2597,1902,45,United-States,<=50K
34,Private,272069,Assoc-voc,11,Married-civ-spouse,Sales,Other-relative,White,Female,2993,0,18,United-States,<=50K
42,Private,67339,Preschool,8,Never-married,?,Not-in-family,White,Male,15024,0,77,United-States,>50K
59,Private,156649,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,28,United-States,<=50K
29,Private,114420,Some-college,9,Married-civ-spouse,Tech-support,Unmarried,White,Male,594,1848,45,United-States,>50K
20,Private,179772,HS-grad,10,Married-civ-spouse,Other-service,Unmarried,White,Male,0,2205,80,United-States,<=50K
23,Local-gov,353244,Some-college,10,Never-married,Transport-moving,Husband,Black,Male,2050,3770,40,United-States,<=50K
39,Private,227610,Assoc-voc,15,Never-married,Tech-support,Husband,White,Male,0,0,86,Jamaica,<=50K
42,Private,174330,7th-8th,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
21,Private,172907,Some-college,7,Divorced,Craft-repair,Own-child,White,Male,6723,0,40,United-States,<=50K
59,Private,156763,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,6723,1408,45,United-States,<=50K
33,Federal-gov,204098,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,2009,0,55,United-States,>50K
32,Private,174421,Assoc-voc,9,Widowed,Sales,Husband,Black,Male,0,0,11,United-States,<=50K
21,Private,193089,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1590,30,United-States,>50K
22,Private,128777,5th-6th,9,Never-married,Exec-managerial,Wife,Black,Male,114,0,60,United-States,<=50K
38,Private,192399,Masters,11,Never-married,?,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,189257,Some-college,13,Widowed,Craft-repair,Husband,White,Male,0,0,77,United-States,<=50K
26,Private,137314,Some-college,9,Never-married,Sales,Husband,White,Male,0,1408,36,United-States,>50K
41,?,117802,11th,9,Never-married,Exec-managerial,Husband,Black,Male,0,0,30,United-States,<=50K
18,Self-emp-inc,121102,Some-college,5,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,8614,2824,59,United-States,<=50K
17,Private,199441,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,36,Puerto-Rico,>50K
42,Self-emp-not-inc,272090,Bachelors,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,1977,20,United-States,<=50K
26,Private,109101,Some-college,9,Never-married,Handlers-cleaners,Unmarried,White,Male,6418,2179,48,United-States,<=50K
28,Self-emp-not-inc,224198,Masters,14,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,174224,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,7298,2415,30,United-States,<=50K
30,Never-worked,380162,Assoc-acdm,9,Never-married,Exec-managerial,Own-child,White,Male,1424,1340,40,Hong,<=50K
75,Private,161922,HS-grad,10,Never-married,Craft-repair,Husband,White,Male,2635,1974,55,United-States,<=50K
34,Private,353352,Some-college,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,25,United-States,<=50K
77,Private,35890,Assoc-voc,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,United-States,<=50K
43,Private,53506,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,2463,1887,40,United-States,<=50K
30,Never-worked,198766,Some-college,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,86,United-States,<=50K
43,Private,379418,HS-grad,13,Never-married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,380357,10th,9,Widowed,Farming-fishing,Husband,White,Female,0,1848,56,Vietnam,>50K
24,Private,170600,Assoc-acdm,15,Never-married,Prof-specialty,Husband,White,Male,2050,2559,35,United-States,>50K
32,Private,78172,HS-grad,15,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,1,United-States,<=50K
21,?,250354,Bachelors,15,Divorced,Prof-specialty,Husband,White,Male,3137,0,30,United-States,<=50K
35,Self-emp-not-inc,81497,Some-college,13,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
41,?,142073,Preschool,9,Divorced,Other-service,Husband,White,Male,2174,2267,54,Canada,<=50K
37,Private,264627,Some-college,10,Widowed,Sales,Husband,Asian-Pac-Islander,Male,0,2824,40,United-States,<=50K
