age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55,Private,176360,10th,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,Germany,<=50K
22,Private,269604,11th,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,3103,0,50,South,>50K
22,Self-emp-not-inc,204868,Bachelors,13,Divorced,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,226875,Bachelors,10,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,0,1887,35,United-States,<=50K
31,Local-gov,97562,HS-grad,15,Separated,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
24,Local-gov,467799,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
59,Private,156417,HS-grad,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,379412,Bachelors,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1977,40,United-States,<=50K
50,Private,184831,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Private,161510,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,45,United-States,<=50K
56,Private,113322,Bachelors,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,1086,0,40,United-States,>50K
31,Self-emp-not-inc,211785,HS-grad,12,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,>50K
50,?,359543,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Private,300681,Assoc-acdm,11,Never-married,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,<=50K
52,Private,199031,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1651,40,United-States,<=50K
56,Federal-gov,246739,11th,6,Divorced,Sales,Husband,White,Female,0,0,40,United-States,<=50K
58,?,467579,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
23,Private,131435,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
23,Private,73411,7th-8th,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,7688,0,28,United-States,>50K
33,Private,187332,10th,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,12,United-States,<=50K
22,Private,238087,Some-college,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,<=50K
66,Private,348960,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
67,Private,93415,Some-college,10,Divorced,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
42,Private,211222,Some-college,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,<=50K
32,Private,271122,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,35,Italy,<=50K
33,Self-emp-not-inc,190784,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,52565,Some-college,13,Never-married,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
20,Private,203542,Bachelors,3,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,191893,10th,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,Private,167955,Some-college,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,7298,0,40,United-States,>50K
78,Private,168943,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Female,0,0,36,United-States,>50K
32,Private,36539,Masters,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,1902,40,United-States,<=50K
27,Private,306779,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
34,?,234108,Assoc-acdm,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
31,Private,240491,Some-college,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,27,United-States,<=50K
59,Private,315417,Assoc-voc,13,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
64,Private,122348,HS-grad,13,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
33,Private,238567,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,42293,Prof-school,9,Never-married,Exec-managerial,Husband,White,Male,0,0,24,United-States,<=50K
65,Private,325573,Some-college,9,Married-civ-spouse,?,Not-in-family,White,Male,0,1740,40,United-States,<=50K
44,?,200352,Some-college,9,Married-civ-spouse,?,Not-in-family,White,Male,0,0,8,United-States,<=50K
31,Private,239415,HS-grad,7,Never-married,Craft-repair,Husband,White,Male,0,1902,45,United-States,>50K
58,?,103474,Some-college,6,Married-civ-spouse,Farming-fishing,Wife,Black,Female,0,0,9,United-States,<=50K
69,State-gov,255486,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,143732,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K
30,State-gov,60567,Assoc-voc,7,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,3,Mexico,<=50K
25,Private,66309,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,14,United-States,<=50K
38,Private,188569,Bachelors,10,Never-married,Prof-specialty,Husband,White,Female,0,0,48,United-States,<=50K
22,Private,113756,9th,9,Divorced,?,Own-child,White,Male,0,0,32,United-States,>50K
35,Private,228320,Masters,10,Never-married,Farming-fishing,Husband,White,Female,0,0,15,Honduras,>50K
38,Local-gov,317647,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,70,United-States,<=50K
18,Private,206399,Bachelors,9,Divorced,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
34,Local-gov,182971,Some-college,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
30,Self-emp-not-inc,324231,HS-grad,9,Married-spouse-absent,Other-service,Husband,White,Male,0,0,40,United-States,>50K
50,Private,95763,11th,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,>50K
50,Local-gov,112693,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
26,Federal-gov,252153,Bachelors,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3137,0,40,Mexico,<=50K
30,Self-emp-inc,239284,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,159255,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,50,United-States,<=50K
35,Local-gov,34067,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
51,Self-emp-not-inc,42696,Bachelors,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,32,Mexico,<=50K
50,Private,240138,HS-grad,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,4934,0,60,United-States,<=50K
51,Local-gov,42703,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
29,Private,219632,HS-grad,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
40,?,265618,Bachelors,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,80,United-States,<=50K
38,Private,73839,HS-grad,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,169631,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
31,Private,220692,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
65,Private,205005,Some-college,10,Widowed,Other-service,Husband,White,Female,0,0,48,United-States,>50K
33,State-gov,426467,Bachelors,4,Married-civ-spouse,Other-service,Other-relative,White,Male,0,1902,16,United-States,>50K
27,Private,185410,Bachelors,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,>50K
52,Private,168294,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,1887,35,United-States,<=50K
34,Private,130466,1st-4th,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico,<=50K
19,?,196771,7th-8th,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Private,176240,1st-4th,14,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
55,Private,202366,Prof-school,10,Never-married,Craft-repair,Husband,White,Male,0,0,40,China,<=50K
30,Private,186925,Some-college,13,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States,<=50K
24,Private,181408,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,1977,40,United-States,<=50K
55,Private,129460,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
53,Local-gov,181307,Assoc-voc,13,Married-civ-spouse,Craft-repair,Husband,White,Female,7298,0,40,United-States,<=50K
39,Private,347934,Some-college,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,15,United-States,<=50K
44,Federal-gov,284952,HS-grad,13,Never-married,Farming-fishing,Other-relative,White,Male,0,0,20,United-States,<=50K
45,Private,176253,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
43,Private,239415,Some-college,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,>50K
18,Private,240771,11th,10,Separated,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
41,State-gov,106347,Some-college,5,Never-married,Sales,Not-in-family,White,Female,0,0,8,United-States,<=50K
64,Self-emp-inc,91468,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,2457,40,United-States,>50K
55,Self-emp-not-inc,83891,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1151,0,15,United-States,<=50K
34,Private,338033,HS-grad,10,Never-married,?,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Private,151764,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,48,United-States,<=50K
74,State-gov,497788,12th,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,40,Vietnam,>50K
32,Private,105516,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,35,United-States,<=50K
18,Private,78980,HS-grad,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,24,United-States,<=50K
38,?,112130,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Peru,<=50K
18,Private,289207,5th-6th,10,Divorced,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,<=50K
74,Never-worked,212737,Some-college,13,Never-married,Protective-serv,Husband,White,Female,0,0,30,United-States,>50K
20,Private,266467,Some-college,9,Separated,Sales,Own-child,White,Female,0,0,36,Mexico,>50K
32,Private,173580,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
56,Private,340217,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
53,Private,49017,Masters,16,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,65,United-States,<=50K
41,Local-gov,143732,HS-grad,16,Married-civ-spouse,Other-service,Own-child,White,Male,2009,0,60,Cuba,>50K
51,Private,233107,11th,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
19,Private,189530,Bachelors,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,575442,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,34965,Some-college,9,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
37,Private,206775,HS-grad,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,15,United-States,<=50K
40,Private,339346,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,99,Mexico,<=50K
27,Private,285747,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,<=50K
30,Self-emp-inc,113491,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,1977,40,United-States,<=50K
40,Private,210945,Bachelors,9,Divorced,Protective-serv,Wife,White,Male,0,1887,40,United-States,<=50K
27,Private,189632,11th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,19410,HS-grad,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,293324,HS-grad,12,Married-civ-spouse,?,Not-in-family,White,Female,0,0,26,United-States,<=50K
47,Private,187052,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,25,United-States,<=50K
21,Private,155913,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,46,Philippines,<=50K
42,Self-emp-not-inc,262409,Bachelors,9,Never-married,Prof-specialty,Husband,White,Female,0,0,50,United-States,<=50K
28,Local-gov,315859,HS-grad,6,Divorced,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,184682,HS-grad,9,Widowed,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
39,Local-gov,206253,Bachelors,6,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,>50K
42,Local-gov,437909,1st-4th,13,Married-civ-spouse,?,Own-child,White,Male,0,0,40,United-States,<=50K
29,State-gov,113434,10th,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
40,Private,234271,Bachelors,9,Married-civ-spouse,Other-service,Unmarried,White,Female,0,810,40,United-States,<=50K
47,Private,209949,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
57,Private,83827,Some-college,4,Never-married,?,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,149726,11th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K
37,Private,125457,1st-4th,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,35,United-States,>50K
68,Private,184965,Some-college,9,Divorced,Transport-moving,Own-child,White,Male,0,0,18,United-States,<=50K
38,Self-emp-inc,101214,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
24,Private,141584,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
38,Private,194049,Some-college,7,Widowed,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
32,Private,539864,5th-6th,10,Never-married,Exec-managerial,Husband,White,Female,0,0,50,United-States,<=50K
52,Private,344200,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,3,United-States,>50K
59,Local-gov,194668,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
23,Private,344855,Assoc-acdm,9,Never-married,Other-service,Not-in-family,White,Female,0,0,55,United-States,<=50K
55,Private,129684,10th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,176609,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
23,Self-emp-inc,335168,Bachelors,13,Widowed,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
55,?,145522,Bachelors,14,Divorced,Craft-repair,Husband,Black,Male,0,0,60,United-States,>50K
54,Never-worked,288608,HS-grad,10,Never-married,Craft-repair,Husband,Other,Male,0,0,46,United-States,>50K
26,Private,86111,HS-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,38,United-States,<=50K
22,Self-emp-not-inc,196344,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,25,United-States,>50K
36,Local-gov,69333,HS-grad,11,Never-married,Prof-specialty,Not-in-family,White,Male,4865,0,50,United-States,<=50K
23,Self-emp-not-inc,220694,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,15024,0,40,United-States,<=50K
55,Private,194638,HS-grad,14,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
33,Private,108913,Bachelors,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,212760,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Federal-gov,250238,9th,11,Married-civ-spouse,Craft-repair,Husband,White,Female,14344,0,40,Philippines,<=50K
61,Self-emp-not-inc,272656,HS-grad,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,55,United-States,<=50K
22,Private,525878,Some-college,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,50,United-States,>50K
19,Local-gov,155963,Some-college,11,Never-married,Exec-managerial,Husband,White,Male,14344,0,66,United-States,<=50K
31,Private,332703,Bachelors,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K
20,Private,191460,HS-grad,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,55,United-States,>50K
30,Private,260560,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
24,Private,358373,Assoc-acdm,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,13,United-States,<=50K
36,Private,213431,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
90,Self-emp-not-inc,194259,Bachelors,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
19,Private,287797,Some-college,13,Divorced,Craft-repair,Unmarried,White,Female,0,0,38,United-States,<=50K
37,Private,296066,Bachelors,10,Married-civ-spouse,?,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,47871,9th,9,Never-married,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Private,205970,Some-college,5,Divorced,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,<=50K
62,Private,315977,Some-college,13,Married-civ-spouse,?,Unmarried,White,Male,0,0,48,United-States,>50K
44,Self-emp-not-inc,47199,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
72,Local-gov,389479,HS-grad,10,Never-married,Exec-managerial,Husband,Black,Male,0,0,20,United-States,<=50K
51,Private,288983,Bachelors,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,111891,Some-college,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,107389,11th,10,Separated,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,State-gov,132412,Bachelors,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,15,United-States,<=50K
33,Private,169100,Some-college,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,<=50K
44,?,336404,Masters,13,Divorced,Other-service,Wife,Black,Female,0,0,40,South,<=50K
55,Private,166425,10th,13,Never-married,Prof-specialty,Not-in-family,Other,Male,0,2258,12,United-States,<=50K
25,Private,206190,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,114758,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
20,Private,184682,HS-grad,10,Never-married,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
51,Private,168195,11th,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
50,Self-emp-inc,438696,Assoc-acdm,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
66,Private,340476,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,129246,Bachelors,7,Never-married,Sales,Husband,White,Female,0,0,50,United-States,<=50K
26,State-gov,229364,9th,9,Divorced,?,Husband,White,Male,0,0,40,United-States,>50K
35,Private,345006,11th,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,Mexico,>50K
20,Private,283217,Assoc-voc,9,Married-civ-spouse,Sales,Wife,White,Male,0,0,57,United-States,<=50K
24,Private,117847,10th,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,107190,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,42,United-States,<=50K
61,Private,45869,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
55,Local-gov,395368,HS-grad,10,Divorced,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
25,Private,142171,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,State-gov,170091,HS-grad,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
64,Private,38622,HS-grad,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,26683,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,?,<=50K
22,Private,147352,Some-college,9,Never-married,Sales,Husband,White,Female,0,0,38,?,<=50K
60,Private,117779,Prof-school,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
35,Private,156229,Assoc-voc,13,Never-married,?,Not-in-family,White,Female,0,2267,50,Holand-Netherlands,>50K
20,Private,165108,Some-college,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,55,United-States,>50K
42,State-gov,162945,10th,13,Married-civ-spouse,Sales,Own-child,White,Female,0,0,40,United-States,>50K
19,Federal-gov,285263,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,267588,Some-college,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K
47,Private,26987,HS-grad,5,Divorced,?,Not-in-family,White,Female,0,0,40,Ireland,<=50K
52,Federal-gov,138152,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
47,?,91275,5th-6th,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
31,Private,154227,HS-grad,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,?,<=50K
60,Private,244974,Assoc-acdm,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K
43,Private,115438,HS-grad,10,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,24,United-States,<=50K
31,Private,123306,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,159604,Bachelors,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,40,United-States,>50K
49,Self-emp-not-inc,305597,11th,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Philippines,<=50K
31,Private,259688,Assoc-acdm,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,147147,Assoc-voc,10,Married-AF-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,312771,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,35,United-States,>50K
30,Private,101926,10th,9,Never-married,Protective-serv,Husband,White,Female,0,0,20,United-States,<=50K
56,?,104965,HS-grad,10,Separated,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,43003,7th-8th,10,Never-married,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
32,Private,180096,HS-grad,12,Widowed,Other-service,Husband,White,Male,0,0,40,United-States,>50K
38,Private,217200,Bachelors,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,106153,Some-college,5,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,201872,HS-grad,10,Separated,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
32,?,131088,HS-grad,9,Never-married,?,Husband,Black,Female,0,0,35,United-States,<=50K
55,Private,406641,Bachelors,14,Never-married,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,162947,HS-grad,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Private,216237,Prof-school,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
54,Private,252813,Some-college,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
47,Private,189763,HS-grad,13,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,188325,HS-grad,4,Never-married,Adm-clerical,Husband,White,Female,0,0,20,United-States,<=50K
47,Self-emp-not-inc,163689,Some-college,4,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,12,Germany,<=50K
30,Self-emp-not-inc,154604,Some-college,13,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,32,United-States,<=50K
25,Private,328242,HS-grad,6,Never-married,Protective-serv,Unmarried,White,Male,0,0,52,United-States,<=50K
29,Private,32271,Assoc-acdm,13,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,>50K
62,Private,151029,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
49,Private,114561,Bachelors,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,293227,Bachelors,4,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
59,Private,115763,HS-grad,10,Divorced,Craft-repair,Wife,Black,Female,0,0,50,United-States,>50K
47,Private,226668,Bachelors,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,370767,Some-college,6,Never-married,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,24013,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,10,United-States,<=50K
19,Private,487330,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,<=50K
20,Self-emp-inc,191524,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,<=50K
67,Private,126550,Masters,10,Never-married,Craft-repair,Husband,White,Female,0,0,38,United-States,<=50K
43,Federal-gov,113322,HS-grad,6,Married-civ-spouse,Sales,Husband,Black,Male,0,0,35,United-States,<=50K
57,Private,223594,Assoc-voc,14,Divorced,Exec-managerial,Husband,White,Female,99999,0,40,United-States,<=50K
56,Private,487085,1st-4th,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,2290,0,40,United-States,<=50K
19,Self-emp-not-inc,226494,Some-college,13,Widowed,Exec-managerial,Husband,White,Female,0,0,44,United-States,>50K
60,State-gov,190293,9th,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,7298,0,40,United-States,>50K
21,Private,157913,Some-college,6,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
45,State-gov,179337,HS-grad,14,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K
21,Private,111891,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,1902,40,United-States,<=50K
37,Self-emp-not-inc,34845,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,213421,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,Columbia,>50K
