age,workclass,education,education-num,marital-status,occupation,relationship,race
28,Local-gov,Some-college,2,Married-civ-spouse,Machine-op-inspct,Husband,White
30,Private,Some-college,9,Never-married,Craft-repair,Not-in-family,White
49,Self-emp-not-inc,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,White
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
22,Private,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,White
47,Local-gov,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White
37,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Wife,White
46,Private,Masters,13,Never-married,Transport-moving,Unmarried,White
43,Private,Masters,10,Married-civ-spouse,Protective-serv,Unmarried,White
30,Private,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Unmarried,White
63,Private,Bachelors,3,Married-civ-spouse,Craft-repair,Unmarried,White
19,Private,11th,13,Married-civ-spouse,Craft-repair,Wife,White
28,Self-emp-inc,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White
28,Private,11th,9,Never-married,Handlers-cleaners,Not-in-family,White
39,Private,Some-college,14,Married-civ-spouse,Adm-clerical,Unmarried,White
34,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White
19,Local-gov,HS-grad,9,Never-married,?,Not-in-family,White
54,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Husband,Black
49,Private,12th,10,Married-civ-spouse,Prof-specialty,Own-child,White
72,Private,11th,4,Never-married,Exec-managerial,Husband,White
44,Self-emp-inc,Some-college,7,Never-married,Machine-op-inspct,Unmarried,White
24,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
68,?,10th,8,Divorced,Sales,Husband,White
23,Private,HS-grad,4,Married-civ-spouse,Other-service,Husband,White
46,Private,Some-college,9,Never-married,Craft-repair,Husband,Black
52,Private,HS-grad,4,Never-married,Sales,Own-child,White
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Black
22,?,Assoc-acdm,10,Never-married,Machine-op-inspct,Husband,White
47,?,Assoc-voc,10,Never-married,Sales,Husband,White
22,Private,10th,10,Married-civ-spouse,Transport-moving,Not-in-family,White
81,Self-emp-not-inc,Some-college,9,Never-married,Exec-managerial,Not-in-family,White
44,Private,Some-college,9,Never-married,Handlers-cleaners,Not-in-family,White
25,Private,HS-grad,6,Never-married,Exec-managerial,Wife,White
57,Self-emp-not-inc,Masters,10,Married-civ-spouse,Sales,Wife,White
42,Private,HS-grad,13,Never-married,Exec-managerial,Not-in-family,White
38,Private,Assoc-voc,7,Separated,Adm-clerical,Own-child,White
33,Private,Bachelors,10,Never-married,Tech-support,Husband,White
56,Private,Preschool,13,Married-civ-spouse,Machine-op-inspct,Husband,White
67,Private,HS-grad,12,Never-married,Other-service,Husband,White
55,Private,10th,9,Never-married,Craft-repair,Not-in-family,White
38,Self-emp-not-inc,Some-college,7,Divorced,Sales,Husband,White
49,Private,11th,13,Never-married,Exec-managerial,Husband,White
29,Private,HS-grad,13,Never-married,Adm-clerical,Unmarried,White
48,Private,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White
25,Local-gov,Bachelors,11,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo
40,Local-gov,12th,13,Married-civ-spouse,Adm-clerical,Husband,White
42,Private,HS-grad,14,Separated,Handlers-cleaners,Husband,White
19,Private,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White
24,Private,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,Black
18,Local-gov,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,White
24,Private,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White
53,Private,10th,10,Married-civ-spouse,Farming-fishing,Husband,White
23,Private,Bachelors,14,Divorced,Prof-specialty,Husband,Black
67,Private,HS-grad,9,Never-married,Protective-serv,Husband,White
27,Self-emp-not-inc,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Not-in-family,Other
24,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White
45,?,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White
34,Self-emp-not-inc,HS-grad,13,Never-married,Machine-op-inspct,Own-child,White
36,Private,Bachelors,10,Married-civ-spouse,?,Own-child,White
19,Private,Some-college,9,Never-married,Handlers-cleaners,Husband,White
20,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Own-child,White
53,Private,Some-college,10,Widowed,Adm-clerical,Husband,Black
34,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Own-child,White
19,Private,HS-grad,12,Married-civ-spouse,?,Husband,Black
23,Private,HS-grad,10,Divorced,?,Wife,Black
44,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White
68,Federal-gov,HS-grad,10,Never-married,Exec-managerial,Unmarried,White
30,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White
23,Federal-gov,Some-college,7,Married-civ-spouse,Adm-clerical,Unmarried,White
55,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
26,?,5th-6th,9,Married-civ-spouse,Exec-managerial,Wife,White
39,Private,10th,16,Never-married,Adm-clerical,Not-in-family,White
19,Private,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White
48,Local-gov,Some-college,9,Never-married,?,Unmarried,White
64,Private,10th,9,Married-civ-spouse,Sales,Husband,Black
47,Private,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White
53,Private,HS-grad,9,Never-married,Other-service,Husband,White
36,Private,Some-college,7,Separated,Craft-repair,Husband,White
41,Private,Masters,10,Married-civ-spouse,Sales,Husband,Black
46,Self-emp-not-inc,Some-college,9,Never-married,Prof-specialty,Unmarried,Black
39,Private,Assoc-acdm,9,Never-married,Handlers-cleaners,Not-in-family,White
45,Private,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White
21,State-gov,Assoc-acdm,10,Never-married,Craft-repair,Husband,White
84,Private,Some-college,12,Married-civ-spouse,Machine-op-inspct,Husband,White
37,Private,5th-6th,12,Married-civ-spouse,Adm-clerical,Husband,White
23,Private,Masters,6,Married-civ-spouse,Exec-managerial,Husband,White
47,Private,Bachelors,16,Never-married,Craft-repair,Not-in-family,White
36,Local-gov,11th,15,Married-civ-spouse,Transport-moving,Own-child,White
29,Private,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White
24,Private,HS-grad,7,Divorced,?,Own-child,White
28,Private,HS-grad,16,Married-civ-spouse,?,Not-in-family,White
58,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White
34,Self-emp-inc,11th,9,Married-civ-spouse,Other-service,Other-relative,White
53,Federal-gov,10th,9,Married-civ-spouse,Farming-fishing,Own-child,White
46,Self-emp-inc,Prof-school,11,Divorced,Craft-repair,Husband,White
22,Private,HS-grad,7,Never-married,Prof-specialty,Husband,White
72,Private,HS-grad,13,Never-married,Sales,Unmarried,White
61,Private,5th-6th,4,Never-married,Exec-managerial,Not-in-family,White
22,Local-gov,HS-grad,13,Separated,Adm-clerical,Own-child,Black
22,Private,Some-college,14,Married-civ-spouse,Craft-repair,Wife,Black
41,Private,Prof-school,6,Married-civ-spouse,Adm-clerical,Husband,White
32,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White
32,Private,Bachelors,6,Married-civ-spouse,Handlers-cleaners,Husband,White
43,Private,Bachelors,13,Divorced,Adm-clerical,Husband,White
24,Private,Bachelors,10,Married-civ-spouse,Sales,Husband,White
21,?,Bachelors,10,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander
42,Private,10th,10,Separated,Other-service,Husband,White
25,Private,11th,14,Never-married,Prof-specialty,Not-in-family,White
46,State-gov,HS-grad,9,Never-married,Sales,Husband,Black
54,Private,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White
37,State-gov,HS-grad,14,Never-married,Craft-repair,Husband,White
29,State-gov,Some-college,10,Married-civ-spouse,Sales,Husband,Black
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White
29,Self-emp-not-inc,HS-grad,13,Married-civ-spouse,Prof-specialty,Unmarried,White
45,Private,HS-grad,10,Separated,Exec-managerial,Not-in-family,Black
31,Self-emp-not-inc,Bachelors,4,Never-married,?,Unmarried,Black
42,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Husband,White
49,Private,Prof-school,7,Married-civ-spouse,Adm-clerical,Husband,Other
47,Private,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White
37,?,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,White
45,?,Bachelors,7,Never-married,Protective-serv,Husband,Asian-Pac-Islander
53,?,HS-grad,14,Divorced,Exec-managerial,Husband,White
46,Local-gov,Prof-school,10,Never-married,Adm-clerical,Husband,White
32,Private,Some-college,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White
49,Private,Doctorate,11,Married-civ-spouse,Craft-repair,Husband,White
27,State-gov,HS-grad,13,Married-civ-spouse,Protective-serv,Not-in-family,Black
45,Private,HS-grad,10,Never-married,Sales,Husband,White
37,Private,HS-grad,13,Married-civ-spouse,Sales,Husband,White
41,Private,Assoc-acdm,11,Married-civ-spouse,Sales,Own-child,White
23,Private,HS-grad,10,Divorced,Adm-clerical,Own-child,White
46,Private,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White
50,Private,5th-6th,10,Widowed,?,Own-child,White
47,Private,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Husband,White
20,Private,Some-college,13,Married-civ-spouse,Other-service,Husband,White
17,Private,Some-college,13,Never-married,Tech-support,Not-in-family,White
27,Federal-gov,Assoc-acdm,14,Married-civ-spouse,Handlers-cleaners,Husband,White
46,Private,Some-college,13,Never-married,Craft-repair,Not-in-family,White
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White
58,Local-gov,Assoc-voc,9,Never-married,Sales,Not-in-family,White
44,Private,11th,11,Never-married,Craft-repair,Husband,White
24,Private,Doctorate,10,Never-married,?,Husband,Black
35,Private,Some-college,10,Never-married,Prof-specialty,Husband,White
20,Private,Some-college,13,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo
31,Self-emp-inc,HS-grad,10,Never-married,Other-service,Husband,White
52,Self-emp-not-inc,1st-4th,13,Married-civ-spouse,Other-service,Husband,White
44,Private,Some-college,9,Married-spouse-absent,Farming-fishing,Own-child,White
36,Private,Prof-school,11,Married-civ-spouse,?,Husband,Black
31,Private,Bachelors,9,Never-married,Craft-repair,Other-relative,Black
34,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White
34,Private,Masters,9,Never-married,Sales,Wife,White
53,Private,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White
32,?,Some-college,14,Never-married,Prof-specialty,Other-relative,White
42,Self-emp-not-inc,7th-8th,14,Never-married,Other-service,Other-relative,White
49,Private,HS-grad,14,Never-married,Sales,Husband,White
57,Private,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
56,?,Masters,13,Married-civ-spouse,Farming-fishing,Other-relative,Black
54,?,5th-6th,9,Married-civ-spouse,Adm-clerical,Husband,White
39,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
28,Private,HS-grad,16,Never-married,Adm-clerical,Not-in-family,White
25,Private,HS-grad,10,Divorced,Machine-op-inspct,Husband,White
47,?,HS-grad,9,Never-married,Transport-moving,Unmarried,White
40,Private,Bachelors,14,Divorced,Transport-moving,Husband,White
17,Private,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Own-child,White
25,Private,HS-grad,9,Never-married,Craft-repair,Husband,White
28,Private,Some-college,14,Married-civ-spouse,Handlers-cleaners,Not-in-family,White
40,Private,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White
31,Private,Some-college,12,Divorced,Craft-repair,Husband,White
50,Private,Assoc-acdm,13,Divorced,Transport-moving,Wife,White
23,Private,Doctorate,3,Divorced,Adm-clerical,Not-in-family,White
31,Private,11th,13,Married-civ-spouse,Other-service,Husband,White
37,Self-emp-not-inc,HS-grad,9,Never-married,Adm-clerical,Husband,White
62,Local-gov,Masters,15,Married-civ-spouse,Farming-fishing,Unmarried,White
63,Private,Some-college,12,Divorced,Exec-managerial,Husband,White
34,Self-emp-not-inc,Some-college,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black
37,Private,HS-grad,7,Never-married,Exec-managerial,Husband,White
34,Private,9th,10,Married-civ-spouse,Sales,Husband,White
69,Private,Assoc-voc,13,Divorced,Exec-managerial,Other-relative,White
50,Private,Assoc-acdm,3,Married-civ-spouse,Craft-repair,Unmarried,White
42,Private,Bachelors,9,Never-married,Craft-repair,Husband,White
45,Private,Some-college,15,Divorced,Other-service,Husband,White
26,Self-emp-not-inc,HS-grad,7,Separated,Sales,Own-child,Black
88,Private,Assoc-voc,10,Married-civ-spouse,Craft-repair,Not-in-family,White
50,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White
66,Private,Some-college,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander
46,?,5th-6th,10,Married-civ-spouse,Exec-managerial,Husband,White
58,Private,Some-college,13,Divorced,?,Husband,White
22,Private,Some-college,13,Divorced,Other-service,Husband,White
23,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
28,Private,Bachelors,9,Never-married,Adm-clerical,Not-in-family,White
35,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White
50,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White
30,Self-emp-not-inc,Masters,9,Never-married,Protective-serv,Husband,White
41,Private,Bachelors,12,Married-civ-spouse,Exec-managerial,Other-relative,Black
20,State-gov,HS-grad,9,Never-married,Tech-support,Not-in-family,White
52,State-gov,HS-grad,10,Married-civ-spouse,Priv-house-serv,Husband,White
21,Private,9th,10,Never-married,Adm-clerical,Husband,White
34,State-gov,Bachelors,9,Married-civ-spouse,Craft-repair,Not-in-family,Black
64,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White
67,Self-emp-inc,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White
23,?,Bachelors,14,Married-spouse-absent,Exec-managerial,Husband,White
39,Private,Some-college,13,Never-married,Craft-repair,Husband,White
53,Private,HS-grad,14,Married-civ-spouse,Protective-serv,Own-child,White
36,Private,Some-college,6,Divorced,Prof-specialty,Husband,White
37,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White
54,Local-gov,Some-college,9,Divorced,Adm-clerical,Husband,White
47,Private,Prof-school,9,Never-married,?,Unmarried,White
79,Private,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White
39,Local-gov,HS-grad,10,Never-married,Sales,Unmarried,White
34,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White
22,Private,HS-grad,13,Never-married,Machine-op-inspct,Unmarried,White
21,Private,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,White
34,Private,Assoc-acdm,13,Divorced,Exec-managerial,Husband,White
37,Private,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White
40,Private,HS-grad,9,Widowed,Prof-specialty,Unmarried,White
20,?,Bachelors,16,Never-married,Other-service,Not-in-family,White
20,Local-gov,7th-8th,12,Married-civ-spouse,Prof-specialty,Husband,White
20,Private,Some-college,9,Married-civ-spouse,Protective-serv,Not-in-family,White
50,Private,HS-grad,13,Never-married,Craft-repair,Not-in-family,White
39,Private,Doctorate,10,Never-married,Handlers-cleaners,Unmarried,White
67,?,HS-grad,7,Married-civ-spouse,Craft-repair,Not-in-family,White
30,Private,11th,9,Divorced,Prof-specialty,Husband,White
49,Private,Bachelors,9,Never-married,Handlers-cleaners,Not-in-family,White
