age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,205175,Bachelors,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Mexico,<=50K
78,Private,193960,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
53,Private,385632,11th,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,309504,Masters,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,>50K
20,Private,259510,Bachelors,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
55,Private,187336,11th,12,Divorced,Other-service,Unmarried,Black,Female,0,0,27,United-States,<=50K
47,Self-emp-inc,142573,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,35,Portugal,<=50K
75,Local-gov,274562,10th,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
24,Self-emp-not-inc,355978,Some-college,6,Married-civ-spouse,Farming-fishing,Husband,Black,Male,7298,0,51,United-States,<=50K
27,Private,29145,Masters,11,Divorced,Adm-clerical,Other-relative,White,Male,914,0,50,United-States,<=50K
20,Private,150217,HS-grad,10,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,40,China,<=50K
70,Private,199480,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
56,Self-emp-not-inc,281363,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
21,Private,46097,Bachelors,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,1573,40,United-States,<=50K
19,Local-gov,388247,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,4687,0,95,United-States,<=50K
25,Self-emp-not-inc,270728,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,1755,23,United-States,<=50K
41,Local-gov,389143,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,2977,0,40,United-States,<=50K
34,Private,334522,Masters,5,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,40,Honduras,>50K
58,Private,132125,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
52,?,30111,Bachelors,9,Married-civ-spouse,?,Husband,White,Male,0,0,75,Germany,>50K
34,Private,145917,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,75,United-States,<=50K
42,State-gov,224763,Some-college,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,25,United-States,<=50K
47,Private,115176,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,>50K
43,Private,279340,Assoc-acdm,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
38,Private,122246,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
56,Private,188669,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,10520,0,50,United-States,>50K
48,Private,164866,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
75,Private,101383,HS-grad,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,92,United-States,<=50K
30,Local-gov,178976,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
34,Federal-gov,73145,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,India,<=50K
31,Private,221436,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,15,?,<=50K
21,Private,59938,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,166416,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,1848,0,55,Philippines,>50K
57,Private,114056,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
75,Private,90915,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,145155,10th,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,54,United-States,<=50K
75,Private,254221,Some-college,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States,<=50K
44,Private,408383,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
39,Private,196119,Some-college,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,228238,Bachelors,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
28,Self-emp-not-inc,177304,HS-grad,10,Divorced,Farming-fishing,Not-in-family,White,Male,99999,0,50,United-States,<=50K
21,Private,243569,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
82,Without-pay,114580,Bachelors,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
31,Private,185832,Bachelors,7,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K
36,Self-emp-not-inc,165532,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,41310,0,40,United-States,<=50K
38,State-gov,314963,HS-grad,13,Divorced,Tech-support,Not-in-family,White,Male,0,1628,40,United-States,<=50K
22,Self-emp-not-inc,136017,Masters,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
47,Private,74054,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
25,Private,415500,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,Taiwan,<=50K
63,Local-gov,38223,Masters,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
60,State-gov,185384,11th,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K
60,Private,203078,Assoc-voc,13,Divorced,Adm-clerical,Unmarried,Other,Female,3103,0,32,United-States,>50K
57,Private,198554,11th,9,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,<=50K
26,Private,153535,HS-grad,11,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27,Private,140045,HS-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,2202,0,50,United-States,<=50K
45,Private,187033,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
17,Local-gov,182423,HS-grad,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,35,United-States,<=50K
57,Private,165186,Some-college,9,Never-married,Other-service,Own-child,White,Female,99999,0,55,China,<=50K
63,Private,113912,Prof-school,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States,<=50K
21,Self-emp-not-inc,153072,Assoc-voc,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
47,?,65876,Some-college,13,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,222311,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,<=50K
36,Self-emp-inc,153633,Assoc-voc,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
54,Private,334585,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,166036,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,Black,Male,7443,0,40,United-States,<=50K
51,Private,183801,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
39,Private,208330,Assoc-voc,9,Divorced,Other-service,Not-in-family,White,Male,2036,0,40,United-States,<=50K
23,Private,103110,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
50,?,183893,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
33,Private,148509,HS-grad,14,Married-civ-spouse,Other-service,Husband,White,Male,0,323,20,United-States,>50K
43,Private,170104,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,Self-emp-not-inc,211239,HS-grad,9,Separated,Prof-specialty,Husband,Other,Female,0,0,40,Germany,<=50K
31,Local-gov,193416,HS-grad,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2205,65,United-States,<=50K
66,Private,221966,Masters,6,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,62258,Bachelors,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2051,16,Thailand,>50K
48,Private,89477,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,41718,Bachelors,6,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,85,United-States,<=50K
46,Without-pay,225102,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,135924,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,24,United-States,<=50K
19,Local-gov,483450,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2129,40,United-States,<=50K
23,?,114746,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,?,<=50K
67,Private,71438,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,2051,6,United-States,>50K
30,Private,130905,Bachelors,1,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,Outlying-US(Guam-USVI-etc),<=50K
20,Private,357596,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,69847,5th-6th,10,Never-married,Sales,Unmarried,White,Female,0,0,40,?,<=50K
28,Private,67065,Some-college,14,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K
28,Private,174413,Assoc-acdm,11,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,331395,HS-grad,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
38,Private,20098,Some-college,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
49,Self-emp-not-inc,407068,HS-grad,15,Married-civ-spouse,Craft-repair,Husband,White,Male,3887,0,40,United-States,>50K
43,Private,145522,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,40,United-States,>50K
52,Private,146196,Some-college,11,Divorced,Exec-managerial,Other-relative,White,Male,0,0,45,United-States,<=50K
47,Self-emp-inc,213431,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,4687,0,40,United-States,<=50K
20,Private,111177,Bachelors,12,Never-married,Handlers-cleaners,Not-in-family,White,Female,4064,0,55,United-States,<=50K
27,Private,156848,Bachelors,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,10,United-States,<=50K
26,Self-emp-not-inc,290614,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,7443,0,30,United-States,<=50K
59,Private,177783,Some-college,9,Divorced,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
50,Private,111829,Assoc-voc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
48,Local-gov,168262,Bachelors,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,>50K
23,Private,19395,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,70,United-States,<=50K
19,Private,75313,9th,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
82,Self-emp-not-inc,26842,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,1944,40,United-States,>50K
17,Private,74160,Prof-school,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,30,Mexico,<=50K
52,Private,168730,Prof-school,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,1887,40,United-States,>50K
52,Self-emp-inc,27856,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,United-States,>50K
29,Private,156763,HS-grad,2,Divorced,Other-service,Not-in-family,White,Female,5455,0,23,United-States,<=50K
28,Private,29962,Masters,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
41,Private,38223,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,187891,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
53,Self-emp-inc,103110,10th,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
37,Private,279340,11th,9,Divorced,Tech-support,Unmarried,White,Female,0,0,24,United-States,<=50K
33,Private,192506,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
38,?,312271,HS-grad,13,Married-civ-spouse,?,Husband,White,Male,0,1902,40,Taiwan,>50K
29,Local-gov,417668,7th-8th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,16,United-States,<=50K
42,Private,222381,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
38,State-gov,102606,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,>50K
43,Self-emp-not-inc,306563,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,167159,Some-college,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,148015,HS-grad,4,Never-married,Sales,Not-in-family,Black,Male,114,0,40,United-States,<=50K
69,Private,353358,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Ireland,<=50K
51,Private,57424,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
68,Private,354929,Bachelors,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,74,United-States,<=50K
23,Private,161631,Bachelors,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
66,Private,208785,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
31,Self-emp-not-inc,179010,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
49,Self-emp-not-inc,154891,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,43,United-States,>50K
56,Local-gov,140741,Bachelors,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,981628,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1848,0,53,United-States,<=50K
37,Private,194059,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,El-Salvador,<=50K
49,Local-gov,234970,Masters,13,Divorced,Other-service,Unmarried,White,Female,0,0,40,China,<=50K
68,Private,166851,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
24,Private,153751,Some-college,13,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,131982,Bachelors,9,Separated,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
38,Private,180837,Some-college,11,Married-AF-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
39,Private,618191,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20,Private,55233,Assoc-voc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
26,?,767403,Bachelors,9,Married-civ-spouse,?,Husband,White,Male,0,1651,40,United-States,<=50K
33,Private,193871,Some-college,6,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,>50K
49,Private,416103,Bachelors,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,24,United-States,<=50K
24,Self-emp-not-inc,152652,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2057,40,United-States,<=50K
33,Private,226947,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,212091,HS-grad,15,Never-married,Other-service,Own-child,White,Male,99999,2057,40,United-States,<=50K
49,Private,143822,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
37,Private,153021,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
90,Private,121912,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,25,United-States,>50K
75,?,215463,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,Self-emp-inc,171807,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
31,?,230563,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
22,Private,227325,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
50,Private,54098,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064,0,60,United-States,<=50K
50,Private,212465,Bachelors,11,Divorced,Sales,Other-relative,Other,Male,0,2163,40,United-States,>50K
19,Local-gov,107846,Bachelors,9,Never-married,Priv-house-serv,Own-child,White,Female,2993,0,35,United-States,<=50K
31,Private,163047,Masters,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,<=50K
40,?,149756,Masters,12,Separated,?,Own-child,White,Female,13550,2042,89,United-States,<=50K
43,Federal-gov,98586,Preschool,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2653,1876,40,United-States,>50K
52,Private,183081,HS-grad,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,10520,0,40,Taiwan,<=50K
55,Self-emp-not-inc,26290,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1594,45,United-States,>50K
43,Private,266635,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,15,United-States,<=50K
20,Private,306515,11th,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
57,Private,509462,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
54,Private,242968,Masters,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Laos,>50K
46,Private,113700,Some-college,13,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,15024,0,40,United-States,<=50K
37,Private,220213,Bachelors,11,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K
37,Self-emp-not-inc,163127,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Private,192963,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,198668,HS-grad,4,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,301007,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27,Federal-gov,110171,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
44,Private,201117,HS-grad,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
41,Private,27207,HS-grad,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,89,United-States,<=50K
43,Private,150106,HS-grad,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,France,<=50K
60,Private,189382,9th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Ecuador,<=50K
22,Federal-gov,202872,Assoc-acdm,11,Never-married,Other-service,Not-in-family,Black,Female,0,2352,30,United-States,<=50K
90,State-gov,79387,Assoc-acdm,4,Never-married,Transport-moving,Not-in-family,White,Female,41310,3900,40,United-States,<=50K
36,Without-pay,173796,Some-college,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,8614,0,40,United-States,<=50K
22,Private,145886,7th-8th,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,<=50K
83,Self-emp-not-inc,292933,Some-college,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,1055,0,40,United-States,>50K
23,Local-gov,246739,Some-college,7,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
55,Private,382764,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
42,Self-emp-inc,304283,9th,4,Divorced,Other-service,Own-child,Black,Female,2202,0,51,United-States,<=50K
74,Private,192771,Assoc-voc,13,Never-married,Craft-repair,Own-child,White,Male,0,0,48,Iran,<=50K
27,?,210053,10th,9,Never-married,?,Own-child,Black,Male,3137,0,40,United-States,<=50K
47,Private,166039,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
33,Private,43599,Masters,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
25,Self-emp-inc,209022,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
46,Private,112494,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,160300,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
18,Private,89622,Some-college,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,<=50K
51,Private,262116,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,40,Vietnam,<=50K
18,Private,122322,Assoc-acdm,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,8,Yugoslavia,<=50K
49,Private,20534,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Private,659504,Some-college,14,Divorced,Tech-support,Not-in-family,Black,Female,0,1887,40,Thailand,>50K
48,Private,312500,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,2057,30,United-States,<=50K
42,?,36397,HS-grad,5,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,71438,11th,12,Divorced,Sales,Unmarried,White,Male,0,1719,50,United-States,<=50K
63,Private,192869,Assoc-voc,13,Widowed,Other-service,Unmarried,White,Female,0,0,30,Canada,<=50K
41,Self-emp-not-inc,93535,11th,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,46,United-States,<=50K
39,Local-gov,203821,Masters,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
60,State-gov,283004,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,5060,0,51,United-States,<=50K
18,Local-gov,310085,11th,13,Married-civ-spouse,Other-service,Husband,White,Male,1055,0,40,United-States,<=50K
85,State-gov,285367,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,>50K
52,Self-emp-not-inc,58798,HS-grad,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064,0,10,United-States,<=50K
48,?,169549,HS-grad,9,Divorced,?,Unmarried,White,Female,13550,0,55,United-States,<=50K
40,State-gov,254221,Doctorate,16,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,Greece,>50K
29,Federal-gov,113750,Bachelors,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,202738,Bachelors,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,202296,11th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,175594,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,2339,40,United-States,<=50K
31,Private,124194,Some-college,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Local-gov,27856,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
33,Private,33487,HS-grad,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,Private,305053,Prof-school,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
80,State-gov,89391,5th-6th,9,Married-civ-spouse,Other-service,Wife,Other,Female,0,0,40,United-States,<=50K
38,Local-gov,140854,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
26,Private,282674,10th,13,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Without-pay,194055,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,180362,Masters,7,Never-married,Other-service,Not-in-family,White,Female,8614,0,40,United-States,<=50K
54,Private,290740,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
59,Local-gov,124483,Assoc-voc,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
44,?,109567,Some-college,10,Never-married,?,Not-in-family,White,Male,0,1719,12,United-States,<=50K
19,?,180928,Assoc-voc,9,Married-civ-spouse,?,Other-relative,White,Male,0,0,40,United-States,<=50K
43,Federal-gov,203894,Bachelors,5,Separated,Adm-clerical,Not-in-family,White,Female,7688,0,20,United-States,<=50K
36,Private,107548,Some-college,13,Divorced,Adm-clerical,Unmarried,White,Male,3137,0,40,United-States,<=50K
39,Private,209569,Assoc-acdm,9,Never-married,Sales,Unmarried,White,Female,0,2129,42,United-States,<=50K
26,Private,95552,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,2993,0,40,United-States,<=50K
40,Private,95432,Bachelors,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,8,United-States,>50K
46,Private,142073,Some-college,13,Married-spouse-absent,Prof-specialty,Wife,Other,Male,0,0,40,United-States,>50K
44,Private,174325,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,44,United-States,<=50K
39,Self-emp-inc,216134,11th,9,Separated,Exec-managerial,Unmarried,Other,Female,0,0,16,United-States,<=50K
41,Private,189620,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2993,0,40,United-States,<=50K
26,Local-gov,37250,Bachelors,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
18,Private,363418,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,State-gov,46746,Masters,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,76,United-States,<=50K
20,Local-gov,196119,Assoc-voc,10,Never-married,Priv-house-serv,Not-in-family,Black,Female,0,0,30,China,<=50K
55,Private,42703,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4687,0,44,Guatemala,>50K
24,Local-gov,91959,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,Nicaragua,>50K
63,Private,112264,Some-college,4,Divorced,Other-service,Unmarried,White,Male,0,1755,20,United-States,<=50K
50,State-gov,227325,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
33,Local-gov,87372,9th,5,Never-married,Protective-serv,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Self-emp-inc,199499,Some-college,13,Divorced,Sales,Unmarried,White,Female,0,2339,44,United-States,<=50K
20,Private,48120,Some-college,11,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,28053,Masters,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,60,United-States,>50K
35,Private,126076,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
