age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61,Private,353432,Some-college,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,15831,0,40,United-States,<=50K
53,Private,58126,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,34095,2057,40,?,<=50K
66,Private,236944,Bachelors,9,Never-married,Sales,Not-in-family,White,Female,0,1980,40,United-States,<=50K
70,Private,312678,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,2993,0,2,United-States,<=50K
67,Private,405177,Bachelors,14,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,43,United-States,<=50K
48,Self-emp-inc,297094,Bachelors,16,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,245361,Assoc-acdm,10,Never-married,Exec-managerial,Husband,White,Male,3456,3900,65,United-States,>50K
36,Private,253583,Masters,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,3418,0,31,United-States,>50K
29,Self-emp-inc,152529,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,4787,2754,12,United-States,<=50K
51,Self-emp-inc,510072,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
44,?,143392,Bachelors,9,Never-married,Prof-specialty,Other-relative,White,Male,4508,1887,40,United-States,<=50K
34,Self-emp-inc,413373,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,<=50K
24,Local-gov,174645,11th,9,Never-married,Prof-specialty,Husband,White,Male,6849,1762,6,?,>50K
57,State-gov,284652,9th,10,Widowed,Exec-managerial,Unmarried,White,Male,15020,0,40,United-States,<=50K
67,Private,139086,10th,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
60,Private,38619,HS-grad,11,Never-married,Sales,Unmarried,White,Female,1848,419,62,Vietnam,<=50K
75,Private,110145,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,81,United-States,<=50K
21,Private,172612,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,England,<=50K
19,?,172401,HS-grad,5,Widowed,Sales,Not-in-family,White,Male,2009,1980,8,Japan,<=50K
48,Private,303521,10th,12,Divorced,Exec-managerial,Husband,Black,Female,0,0,2,United-States,>50K
57,Private,403489,11th,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,6767,419,40,?,>50K
28,Private,141663,HS-grad,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,12,United-States,<=50K
44,Self-emp-inc,111895,HS-grad,13,Never-married,Transport-moving,Not-in-family,White,Female,0,0,50,United-States,<=50K
37,Local-gov,51158,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,33,France,<=50K
41,Private,170617,Assoc-voc,13,Never-married,Transport-moving,Unmarried,White,Male,2653,0,40,United-States,<=50K
37,Private,435503,11th,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,2339,40,United-States,<=50K
19,Private,431637,9th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7430,0,3,United-States,<=50K
24,Local-gov,141185,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,2457,35,Japan,>50K
24,Private,159032,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,238184,Bachelors,10,Divorced,Other-service,Husband,White,Female,1409,0,6,Taiwan,>50K
22,Self-emp-inc,409201,Masters,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,29,United-States,>50K
33,Self-emp-not-inc,207779,Assoc-acdm,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,6723,419,40,United-States,<=50K
42,Self-emp-inc,183374,Some-college,6,Separated,Adm-clerical,Husband,White,Male,7430,1876,45,United-States,>50K
34,Federal-gov,154100,Some-college,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,6849,0,2,Cuba,<=50K
26,Self-emp-not-inc,169023,Some-college,13,Never-married,Exec-managerial,Unmarried,White,Male,0,2042,40,United-States,<=50K
19,Private,227466,10th,9,Never-married,Other-service,Own-child,White,Male,1639,1762,50,United-States,<=50K
26,Never-worked,324021,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1506,0,42,United-States,>50K
33,Private,137951,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K
44,Private,56582,HS-grad,13,Divorced,Prof-specialty,Husband,Black,Female,7430,0,66,United-States,<=50K
19,Private,33315,HS-grad,10,Never-married,?,Husband,White,Female,3456,0,40,England,<=50K
21,Federal-gov,96586,HS-grad,12,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,159737,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,3418,1825,50,United-States,<=50K
45,Private,503012,Bachelors,9,Never-married,Craft-repair,Other-relative,White,Female,3137,0,8,United-States,<=50K
30,Private,182355,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,1506,2754,35,United-States,<=50K
32,Local-gov,85043,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2009,0,31,United-States,<=50K
23,Private,130438,12th,14,Married-civ-spouse,?,Not-in-family,White,Male,0,2080,35,United-States,>50K
55,Private,134220,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,2057,40,United-States,>50K
44,Local-gov,58371,HS-grad,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1409,0,40,United-States,<=50K
55,Private,348022,HS-grad,14,Never-married,Craft-repair,Wife,Black,Female,2977,0,40,Vietnam,<=50K
49,?,346034,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,2042,30,United-States,>50K
45,Private,32214,11th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,8,United-States,>50K
56,Private,187392,Some-college,9,Never-married,Handlers-cleaners,Unmarried,White,Male,3818,0,11,United-States,<=50K
44,Private,315998,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,323,95,United-States,<=50K
34,Private,255439,Some-college,7,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
21,Local-gov,97934,10th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4787,0,15,United-States,>50K
45,Private,337908,HS-grad,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,7430,0,40,United-States,<=50K
21,Private,161745,Bachelors,14,Divorced,Adm-clerical,Own-child,White,Female,4787,0,40,South,>50K
21,Private,163127,HS-grad,12,Never-married,Tech-support,Husband,White,Male,0,2339,40,Hong,<=50K
30,Private,405177,11th,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,2062,1980,53,United-States,<=50K
51,Self-emp-inc,156819,11th,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,State-gov,185582,Bachelors,10,Widowed,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,35,Ecuador,<=50K
35,Private,330301,Masters,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,?,>50K
29,Private,212895,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,31,South,<=50K
51,Private,198790,Masters,9,Never-married,Sales,Husband,White,Male,114,974,50,United-States,<=50K
55,Private,154430,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
55,Private,204082,10th,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,1639,2042,40,India,<=50K
26,Private,28568,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,95,United-States,>50K
30,Private,234841,Bachelors,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Self-emp-inc,100506,Masters,7,Never-married,Exec-managerial,Husband,Black,Female,0,2339,27,United-States,>50K
19,Private,215190,Some-college,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,3818,0,40,Vietnam,<=50K
27,Local-gov,182451,Bachelors,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,2339,31,United-States,<=50K
37,Private,171116,10th,16,Married-civ-spouse,Sales,Husband,White,Male,3418,2258,35,Cuba,<=50K
28,State-gov,83451,Bachelors,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,?,114994,11th,11,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
29,Without-pay,118600,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
24,State-gov,142022,HS-grad,10,Never-married,Machine-op-inspct,Other-relative,White,Female,1848,0,35,United-States,<=50K
41,Private,230467,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,30,Mexico,>50K
51,Private,36302,Assoc-voc,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3411,2377,33,Cuba,>50K
48,Private,171461,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,2961,0,66,United-States,<=50K
60,Private,239833,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,3411,0,52,United-States,>50K
41,Self-emp-not-inc,240138,HS-grad,2,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
75,?,164040,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,3900,8,United-States,>50K
21,Private,168334,HS-grad,12,Married-civ-spouse,Other-service,Own-child,White,Male,401,0,40,Outlying-US(Guam-USVI-etc),<=50K
51,Private,130807,HS-grad,10,Never-married,Craft-repair,Husband,White,Female,1848,0,40,United-States,<=50K
29,Self-emp-inc,289458,10th,13,Separated,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,<=50K
36,Private,83580,Some-college,14,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,?,<=50K
26,Private,117526,HS-grad,13,Married-civ-spouse,?,Husband,White,Male,15020,1887,40,United-States,<=50K
26,?,198478,Some-college,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,7430,1980,12,United-States,<=50K
25,Private,446140,Bachelors,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,2009,0,40,United-States,<=50K
57,Private,47276,Bachelors,9,Never-married,Sales,Husband,White,Female,4386,0,40,United-States,<=50K
20,Private,180603,HS-grad,13,Never-married,Prof-specialty,Unmarried,White,Male,6418,0,95,Taiwan,<=50K
63,?,140830,HS-grad,10,Never-married,Exec-managerial,Husband,White,Female,2538,3900,40,United-States,<=50K
33,Private,33842,10th,14,Divorced,Prof-specialty,Wife,White,Female,0,1762,50,United-States,<=50K
42,Without-pay,169905,Some-college,7,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,1902,35,United-States,<=50K
24,Private,183041,Bachelors,9,Separated,Other-service,Husband,White,Male,0,2754,40,United-States,>50K
19,Private,125954,Some-college,9,Never-married,Exec-managerial,Not-in-family,White,Female,7430,0,20,United-States,<=50K
23,Private,214896,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,4787,0,12,Puerto-Rico,<=50K
37,Private,287315,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7430,0,87,United-States,>50K
56,?,150601,HS-grad,10,Never-married,Transport-moving,Husband,Amer-Indian-Eskimo,Female,7688,0,60,United-States,<=50K
25,Private,35303,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,6849,0,33,United-States,<=50K
24,Local-gov,70868,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2993,0,66,United-States,<=50K
53,Private,41609,Doctorate,10,Married-civ-spouse,Sales,Husband,White,Male,2977,2051,8,United-States,<=50K
42,Private,498079,Bachelors,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,195253,10th,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,?,<=50K
90,Private,264864,Bachelors,9,Separated,Prof-specialty,Husband,White,Male,15831,0,97,United-States,>50K
25,Private,161334,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,267147,Bachelors,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,6723,0,19,United-States,<=50K
37,Private,129836,10th,9,Never-married,Exec-managerial,Own-child,Black,Female,4787,1672,80,Mexico,<=50K
61,Self-emp-inc,170579,Some-college,9,Divorced,?,Husband,White,Female,6360,2339,40,?,<=50K
37,Private,135293,HS-grad,11,Married-civ-spouse,Sales,Unmarried,Black,Female,3818,1590,40,Mexico,<=50K
32,Self-emp-inc,179955,10th,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,2907,0,67,United-States,<=50K
26,Private,144092,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
86,Private,169717,HS-grad,13,Separated,Exec-managerial,Not-in-family,White,Male,0,2754,40,United-States,>50K
53,Private,86808,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2977,0,54,South,<=50K
50,Private,211497,Assoc-voc,9,Married-civ-spouse,?,Husband,White,Male,3411,0,63,United-States,<=50K
26,?,233955,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Male,0,3770,40,United-States,<=50K
20,Private,200469,Some-college,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,England,<=50K
35,Private,110200,Bachelors,16,Separated,Transport-moving,Husband,White,Female,4934,0,40,United-States,<=50K
26,Private,48997,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,2977,0,40,United-States,>50K
47,Private,357933,HS-grad,10,Divorced,Craft-repair,Husband,Black,Female,0,0,40,United-States,>50K
88,Self-emp-inc,673764,Some-college,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,1831,0,35,United-States,>50K
37,Private,90624,HS-grad,7,Never-married,Farming-fishing,Not-in-family,White,Female,0,2339,37,Japan,<=50K
44,State-gov,49249,HS-grad,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,4508,974,48,United-States,<=50K
19,Private,179088,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36,State-gov,129620,9th,9,Never-married,Sales,Husband,White,Female,2993,0,40,United-States,<=50K
41,Self-emp-not-inc,304710,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
33,Private,247507,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,3411,0,40,United-States,<=50K
34,Private,169980,10th,2,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,2009,3900,40,United-States,>50K
26,Private,49797,11th,9,Never-married,Craft-repair,Husband,Black,Female,4386,0,8,United-States,<=50K
35,Private,201138,HS-grad,10,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,15,United-States,<=50K
30,Private,71075,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,66,United-States,<=50K
38,Private,107627,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,7430,0,92,United-States,<=50K
44,Private,147393,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,6,Puerto-Rico,>50K
26,Private,31137,Bachelors,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,10605,0,95,United-States,>50K
51,Private,30575,Some-college,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,4787,0,40,United-States,<=50K
42,Private,176123,Masters,14,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,2036,653,8,United-States,<=50K
32,Private,161572,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,30,Cuba,>50K
21,Private,237735,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,2282,60,United-States,<=50K
26,State-gov,47022,Assoc-acdm,9,Married-civ-spouse,Sales,Not-in-family,White,Male,1639,0,40,?,<=50K
39,Private,252413,Assoc-acdm,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,17,United-States,<=50K
46,Private,150876,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15020,2339,43,United-States,>50K
22,Self-emp-not-inc,78104,Masters,9,Divorced,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
33,Private,120155,10th,10,Married-spouse-absent,?,Husband,White,Male,0,0,66,United-States,>50K
29,Self-emp-inc,261929,10th,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0,2754,8,South,<=50K
26,Private,164749,HS-grad,13,Married-civ-spouse,Sales,Own-child,White,Male,0,419,8,Ireland,<=50K
70,?,186809,Some-college,10,Married-civ-spouse,?,Wife,White,Male,4508,1980,40,Mexico,<=50K
60,Private,100228,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,60,United-States,<=50K
53,Private,189564,HS-grad,10,Never-married,Adm-clerical,Husband,White,Female,7688,1902,40,United-States,<=50K
37,Self-emp-inc,174355,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,266015,Assoc-acdm,7,Married-civ-spouse,Sales,Own-child,White,Male,2009,323,63,United-States,<=50K
50,Self-emp-inc,283515,Some-college,6,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,94,Hungary,<=50K
55,Private,197883,Some-college,12,Married-AF-spouse,Sales,Not-in-family,White,Female,4508,0,8,United-States,<=50K
36,Local-gov,397466,10th,9,Never-married,?,Unmarried,White,Female,4787,0,2,United-States,<=50K
48,Private,133902,11th,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,6497,0,40,France,<=50K
22,?,159442,Bachelors,9,Never-married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
38,Private,205262,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,2050,0,40,United-States,<=50K
34,Private,129200,HS-grad,9,Separated,Other-service,Own-child,White,Male,0,0,30,?,>50K
35,Private,150095,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,1848,0,8,Puerto-Rico,<=50K
35,Local-gov,196571,Bachelors,9,Married-civ-spouse,?,Own-child,White,Male,34095,0,40,United-States,>50K
26,Private,59083,Bachelors,10,Divorced,Protective-serv,Not-in-family,Black,Female,2009,0,29,United-States,<=50K
35,Private,367749,10th,9,Never-married,Exec-managerial,Husband,White,Male,0,1977,53,Mexico,>50K
36,Private,145711,Bachelors,12,Married-civ-spouse,Adm-clerical,Own-child,White,Male,6723,0,40,United-States,>50K
34,Private,369909,Assoc-voc,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,40,United-States,>50K
50,Private,189775,10th,11,Married-civ-spouse,Craft-repair,Other-relative,White,Male,6767,0,87,United-States,<=50K
22,Self-emp-inc,120461,Assoc-acdm,11,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,419,50,United-States,<=50K
48,Private,73471,Bachelors,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
45,Private,269733,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,6849,0,40,India,>50K
55,Private,160724,Assoc-acdm,9,Divorced,Adm-clerical,Own-child,White,Male,3818,0,16,United-States,<=50K
21,Self-emp-inc,201398,Prof-school,9,Never-married,Exec-managerial,Husband,White,Female,6723,0,40,?,<=50K
21,Private,214678,HS-grad,8,Never-married,?,Unmarried,White,Male,0,2042,50,United-States,<=50K
21,Local-gov,153143,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3818,0,53,United-States,>50K
67,Private,190107,Some-college,14,Never-married,Exec-managerial,Not-in-family,Black,Female,14084,0,82,Puerto-Rico,<=50K
34,Private,51016,11th,16,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,<=50K
51,Self-emp-not-inc,194987,Bachelors,10,Separated,Prof-specialty,Wife,White,Male,6418,0,84,United-States,<=50K
19,Self-emp-not-inc,137527,Bachelors,10,Married-civ-spouse,Sales,Own-child,White,Male,0,1977,40,United-States,<=50K
32,Private,73394,Bachelors,10,Separated,Exec-managerial,Not-in-family,White,Male,0,1741,50,United-States,<=50K
33,Private,191822,Masters,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7430,323,40,United-States,>50K
29,Private,153167,11th,13,Never-married,Adm-clerical,Husband,White,Male,0,0,43,United-States,<=50K
33,Private,175221,HS-grad,9,Separated,Sales,Husband,White,Male,0,1564,20,United-States,>50K
19,Private,79272,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
26,Private,208406,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,14084,0,30,United-States,>50K
19,Private,60367,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,51,United-States,<=50K
28,Private,343079,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Without-pay,46699,HS-grad,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,2993,0,40,United-States,<=50K
75,Private,34146,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
53,State-gov,382368,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6849,0,40,?,<=50K
45,State-gov,140644,11th,10,Never-married,?,Own-child,White,Female,0,323,85,United-States,<=50K
19,Private,129102,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15831,419,85,United-States,>50K
75,Private,181651,HS-grad,7,Divorced,Exec-managerial,Husband,White,Male,0,0,77,United-States,>50K
70,Private,112310,Bachelors,10,Married-civ-spouse,?,Not-in-family,White,Male,1409,1762,65,United-States,<=50K
28,Private,228723,Doctorate,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,293063,12th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,6767,2377,43,United-States,<=50K
50,Local-gov,252231,Bachelors,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,34095,0,40,United-States,<=50K
33,?,169841,10th,11,Divorced,Sales,Unmarried,White,Female,8614,0,40,?,<=50K
57,Private,192237,Bachelors,13,Married-civ-spouse,?,Own-child,White,Male,0,2057,20,United-States,<=50K
50,Private,114859,Assoc-voc,8,Married-spouse-absent,Craft-repair,Husband,White,Male,0,2339,30,Puerto-Rico,>50K
67,Private,265881,Some-college,8,Never-married,Sales,Not-in-family,Black,Female,22040,0,54,Outlying-US(Guam-USVI-etc),<=50K
34,Local-gov,112797,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,6418,0,40,Cuba,<=50K
56,Private,176836,12th,9,Never-married,Adm-clerical,Not-in-family,Black,Female,3471,0,35,United-States,<=50K
28,Private,337050,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,2653,323,95,?,<=50K
19,Private,178931,HS-grad,14,Never-married,Prof-specialty,Husband,White,Male,0,0,29,United-States,>50K
20,Self-emp-inc,271352,HS-grad,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cuba,>50K
68,Private,419658,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3411,0,40,United-States,>50K
23,Private,367749,HS-grad,9,Divorced,Tech-support,Own-child,White,Female,6767,0,20,United-States,<=50K
22,Private,367306,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,8,United-States,<=50K
19,Private,285457,Assoc-voc,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6849,1564,40,United-States,<=50K
71,Private,285294,Some-college,9,Divorced,Protective-serv,Own-child,White,Female,0,0,94,?,<=50K
78,Private,204021,Bachelors,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,2009,419,35,United-States,<=50K
37,State-gov,284741,HS-grad,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,4787,0,8,Vietnam,<=50K
26,Private,57711,10th,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,60,France,<=50K
28,Private,237065,HS-grad,10,Married-spouse-absent,Other-service,Husband,White,Male,0,0,31,United-States,>50K
75,Private,133503,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,13550,0,45,United-States,<=50K
61,Local-gov,229987,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,203833,Bachelors,10,Separated,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
71,Local-gov,217414,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,7688,0,60,United-States,<=50K
44,Private,121712,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1825,40,United-States,<=50K
53,Local-gov,41161,HS-grad,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
33,Self-emp-not-inc,116903,Bachelors,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,3411,3900,50,United-States,>50K
51,Self-emp-inc,187440,10th,10,Separated,Sales,Not-in-family,White,Male,0,0,40,Ecuador,<=50K
45,Private,116468,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Male,3411,0,43,United-States,<=50K
28,Private,79272,HS-grad,9,Never-married,Exec-managerial,Wife,White,Male,0,0,29,United-States,<=50K
19,Private,112131,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Japan,>50K
42,Local-gov,328947,Doctorate,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,6849,0,19,Hong,<=50K
33,Private,336906,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,50,Vietnam,<=50K
57,Private,98466,Some-college,10,Divorced,?,Unmarried,White,Female,14084,0,40,United-States,<=50K
32,Private,185053,Masters,13,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,40,France,<=50K
33,Private,148948,HS-grad,5,Married-civ-spouse,?,Own-child,White,Male,7978,2042,40,Taiwan,<=50K
50,Private,86150,Bachelors,2,Married-civ-spouse,Sales,Husband,White,Female,3411,0,35,United-States,<=50K
26,Private,216453,Doctorate,5,Divorced,Prof-specialty,Wife,White,Male,0,0,40,Vietnam,<=50K
37,Private,266084,Bachelors,9,Married-civ-spouse,Other-service,Own-child,White,Male,15020,0,40,?,>50K
48,Private,278220,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,95,Vietnam,<=50K
26,?,532379,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3471,0,50,United-States,<=50K
67,Private,134331,10th,14,Never-married,Other-service,Not-in-family,White,Male,3411,0,45,United-States,<=50K
34,Private,238574,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,2062,2042,45,United-States,<=50K
20,Private,128493,HS-grad,9,Separated,Sales,Husband,Black,Male,0,1485,42,Mexico,<=50K
41,State-gov,24342,HS-grad,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,2754,40,Hungary,<=50K
78,Self-emp-not-inc,112291,HS-grad,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,1762,40,United-States,<=50K
48,Private,358585,Some-college,10,Divorced,Sales,Not-in-family,White,Male,2105,0,95,United-States,<=50K
57,Private,168538,Some-college,10,Never-married,?,Husband,White,Male,0,0,51,United-States,<=50K
34,Self-emp-inc,284531,11th,9,Never-married,Other-service,Not-in-family,White,Female,0,1485,50,United-States,<=50K
19,Self-emp-not-inc,145917,12th,9,Married-civ-spouse,Sales,Husband,White,Male,3818,323,35,United-States,<=50K
67,Private,33126,10th,11,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,97,United-States,<=50K
37,Self-emp-not-inc,122159,Some-college,12,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
67,Private,357949,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,3456,0,77,United-States,<=50K
